"Fecha","TSLA.Open","TSLA.High","TSLA.Low","TSLA.Close","TSLA.Volume","TSLA.Adjusted"
2019-02-21,20.1206665039062,20.2159996032715,19.3666667938232,19.4153327941895,133638000,19.4153327941895
2019-02-22,19.6326675415039,19.7666664123535,19.4733333587646,19.6473331451416,86109000,19.6473331451416
2019-02-25,19.8606662750244,20.1933326721191,19.7999992370605,19.9179992675781,99397500,19.9179992675781
2019-02-26,19.4813327789307,20.1340007781982,19.2513332366943,19.8573322296143,128737500,19.8573322296143
2019-02-27,20.1186676025391,21.0866661071777,20.0366668701172,20.9826679229736,167758500,20.9826679229736
2019-02-28,21.2613334655762,21.3333320617676,20.720666885376,21.3253326416016,157810500,21.3253326416016
2019-03-01,20.46266746521,20.4753322601318,19.4599990844727,19.6526660919189,343671000,19.6526660919189
2019-03-04,19.8746662139893,19.9333324432373,18.8519992828369,19.0240001678467,256452000,19.0240001678467
2019-03-05,18.7999992370605,18.9333324432373,18.0066661834717,18.4360008239746,281470500,18.4360008239746
2019-03-06,18.431999206543,18.7673320770264,18.292667388916,18.4160003662109,155032500,18.4160003662109
2019-03-07,18.5893325805664,18.9799995422363,18.283332824707,18.4393329620361,141637500,18.4393329620361
2019-03-08,18.4606666564941,19.0393333435059,18.3926677703857,18.9426670074463,132294000,18.9426670074463
2019-03-11,18.9013328552246,19.4186668395996,18.7000007629395,19.3946666717529,110884500,19.3946666717529
2019-03-12,19.0993328094482,19.2046661376953,18.7373332977295,18.8906669616699,112561500,18.8906669616699
2019-03-13,18.9266662597656,19.4659996032715,18.8466663360596,19.2639999389648,102670500,19.2639999389648
2019-03-14,19.4966678619385,19.6926670074463,19.2193336486816,19.3306674957275,106551000,19.3306674957275
2019-03-15,18.9006671905518,18.9146671295166,18.2933330535889,18.3619995117188,221782500,18.3619995117188
2019-03-18,18.3999996185303,18.5366668701172,17.8199996948242,17.9659996032715,154215000,17.9659996032715
2019-03-19,17.8333320617676,18.2199993133545,17.5639991760254,17.8313331604004,177009000,17.8313331604004
2019-03-20,17.9793338775635,18.3313331604004,17.7533321380615,18.2399997711182,103623000,18.2399997711182
2019-03-21,18.1733322143555,18.4300003051758,17.8966674804688,18.2679996490479,89206500,18.2679996490479
2019-03-22,18.1720008850098,18.1866664886475,17.6000003814697,17.6353321075439,131184000,17.6353321075439
2019-03-25,17.3139991760254,17.5453338623047,16.9640007019043,17.3613338470459,153225000,17.3613338470459
2019-03-26,17.6293334960938,18.0173320770264,17.6286678314209,17.8513336181641,110263500,17.8513336181641
2019-03-27,17.9166679382324,18.3579998016357,17.8786678314209,18.32200050354,131688000,18.32200050354
2019-03-28,18.4773330688477,18.6886672973633,18.3400001525879,18.5746669769287,101611500,18.5746669769287
2019-03-29,18.5799999237061,18.6773338317871,18.2999992370605,18.6573333740234,89869500,18.6573333740234
2019-04-01,18.8413333892822,19.2800006866455,18.7520008087158,19.2786674499512,121656000,19.2786674499512
2019-04-02,19.2199993133545,19.2959995269775,18.9253330230713,19.058666229248,82183500,19.058666229248
2019-04-03,19.1546669006348,19.7446670532227,19.1446666717529,19.4540004730225,118791000,19.4540004730225
2019-04-04,17.4593334197998,18.0799999237061,17.3726673126221,17.8519992828369,355810500,17.8519992828369
2019-04-05,17.9906673431396,18.4066677093506,17.7406673431396,18.3306674957275,195574500,18.3306674957275
2019-04-08,18.5126667022705,18.7439994812012,18.029333114624,18.2133331298828,156156000,18.2133331298828
2019-04-09,18.1100006103516,18.3333320617676,17.9740009307861,18.1539993286133,88560000,18.1539993286133
2019-04-10,18.449333190918,18.558666229248,18.1926670074463,18.4039993286133,105919500,18.4039993286133
2019-04-11,17.8866672515869,18.033332824707,17.7066669464111,17.8946666717529,147538500,17.8946666717529
2019-04-12,18.0146675109863,18.1299991607666,17.788667678833,17.8466663360596,101190000,17.8466663360596
2019-04-15,17.9086666107178,17.9253330230713,17.242000579834,17.7586669921875,150579000,17.7586669921875
2019-04-16,17.716667175293,18.3333320617676,17.6480007171631,18.2240009307861,109093500,18.2240009307861
2019-04-17,18.3166675567627,18.3193321228027,17.9026660919189,18.0820007324219,76897500,18.0820007324219
2019-04-18,18.0820007324219,18.3226661682129,17.9833335876465,18.2173328399658,88144500,18.2173328399658
2019-04-22,17.9333324432373,17.978666305542,17.4986667633057,17.5166664123535,182206500,17.5166664123535
2019-04-23,17.3433322906494,17.7066669464111,17.0499992370605,17.5933322906494,164158500,17.5933322906494
2019-04-24,17.5900001525879,17.6879997253418,17.2000007629395,17.2439994812012,160912500,17.2439994812012
2019-04-25,17,17.2666664123535,16.4046669006348,16.5086669921875,327741000,16.5086669921875
2019-04-26,16.4333324432373,16.445333480835,15.4086666107178,15.6759996414185,335410500,15.6759996414185
2019-04-29,15.7239999771118,16.2653331756592,15.4779996871948,16.0979995727539,250717500,16.0979995727539
2019-04-30,16.1373329162598,16.2806663513184,15.8000001907349,15.9126672744751,141969000,15.9126672744751
2019-05-01,15.9233331680298,16,15.4333333969116,15.6006669998169,160566000,15.6006669998169
2019-05-02,16.3680000305176,16.4753322601318,15.8479995727539,16.2733325958252,272389500,16.2733325958252
2019-05-03,16.2573337554932,17.1073322296143,16.2326679229736,17.0020008087158,355602000,17.0020008087158
2019-05-06,16.6679992675781,17.2233333587646,16.5666675567627,17.0226669311523,162508500,17.0226669311523
2019-05-07,17.1200008392334,17.1473331451416,16.3400001525879,16.470666885376,151971000,16.470666885376
2019-05-08,16.46266746521,16.7066669464111,16.2800006866455,16.3226661682129,92646000,16.3226661682129
2019-05-09,16.1333332061768,16.2453327178955,15.7959995269775,16.1319999694824,100671000,16.1319999694824
2019-05-10,15.9833326339722,16.1326675415039,15.7346668243408,15.9680004119873,105124500,15.9680004119873
2019-05-13,15.4673328399658,15.4980001449585,14.966667175293,15.1339998245239,162522000,15.1339998245239
2019-05-14,15.2866668701172,15.6333332061768,15.1999998092651,15.4873332977295,108786000,15.4873332977295
2019-05-15,15.2880001068115,15.496000289917,15.0166673660278,15.4633331298828,109440000,15.4633331298828
2019-05-16,15.2993326187134,15.3999996185303,15.1000003814697,15.2220001220703,112249500,15.2220001220703
2019-05-17,14.7973327636719,14.8159999847412,13.9280004501343,14.0686674118042,266800500,14.0686674118042
2019-05-20,13.5200004577637,13.7333326339722,13.0166673660278,13.6906671524048,307893000,13.6906671524048
2019-05-21,13.1840000152588,13.8266668319702,13.0693330764771,13.6719999313354,270058500,13.6719999313354
2019-05-22,13.2733325958252,13.5959997177124,12.7853326797485,12.8486671447754,280278000,12.8486671447754
2019-05-23,12.956000328064,13.2980003356934,12.4146671295166,13.0326671600342,398206500,13.0326671600342
2019-05-24,13.3219995498657,13.3319997787476,12.5833330154419,12.7086668014526,212049000,12.7086668014526
2019-05-28,12.7466669082642,13,12.5233325958252,12.5799999237061,154693500,12.5799999237061
2019-05-29,12.4733333587646,12.826000213623,12.3360004425049,12.6573333740234,179529000,12.6573333740234
2019-05-30,12.5833330154419,12.8173332214355,12.4680004119873,12.5480003356934,118897500,12.5480003356934
2019-05-31,12.3400001525879,12.6613330841064,12.2733325958252,12.3439998626709,156100500,12.3439998626709
2019-06-03,12.3673334121704,12.4453325271606,11.7993326187134,11.9313325881958,195966000,11.9313325881958
2019-06-04,12.0733327865601,12.9320001602173,11.9739999771118,12.9066667556763,207112500,12.9066667556763
2019-06-05,13.2453327178955,13.4186668395996,12.789999961853,13.1059999465942,202662000,13.1059999465942
2019-06-06,13.6293325424194,14.0666666030884,13.453332901001,13.7299995422363,303633000,13.7299995422363
2019-06-07,13.6666669845581,14.0559997558594,13.5666666030884,13.6333332061768,240052500,13.6333332061768
2019-06-10,14.0166673660278,14.46266746521,13.9340000152588,14.1920003890991,158775000,14.1920003890991
2019-06-11,14.6093330383301,14.7266674041748,14.2333326339722,14.4733333587646,174802500,14.4733333587646
2019-06-12,14.8633327484131,14.8920001983643,13.9333333969116,13.9506673812866,227962500,13.9506673812866
2019-06-13,14.025333404541,14.3266668319702,13.8339996337891,14.260666847229,122524500,14.260666847229
2019-06-14,14.0833330154419,14.4433326721191,14.0266666412354,14.3280000686646,111501000,14.3280000686646
2019-06-17,14.3653326034546,15.1333332061768,14.2846670150757,15.0019998550415,184752000,15.0019998550415
2019-06-18,15.2480001449585,15.6493330001831,14.8373327255249,14.9826669692993,190737000,14.9826669692993
2019-06-19,15.0073328018188,15.184666633606,14.7373332977295,15.0953330993652,98626500,15.0953330993652
2019-06-20,14.8666667938232,15.1266670227051,14.4233331680298,14.6413326263428,177952500,14.6413326263428
2019-06-21,14.4146671295166,14.8120002746582,14.3666667938232,14.7906665802002,123031500,14.7906665802002
2019-06-24,14.8826665878296,15.0573329925537,14.7346668243408,14.9093332290649,86262000,14.9093332290649
2019-06-25,14.9593334197998,15.0226669311523,14.6326665878296,14.6506671905518,92731500,14.6506671905518
2019-06-26,14.6873331069946,15.1486673355103,14.539999961853,14.6180000305176,127608000,14.6180000305176
2019-06-27,14.6300001144409,14.8599996566772,14.4899997711182,14.8559999465942,95095500,14.8559999465942
2019-06-28,14.7326669692993,15.0113334655762,14.7200002670288,14.8973331451416,102771000,14.8973331451416
2019-07-01,15.3473329544067,15.539999961853,15.0853328704834,15.1446666717529,123201000,15.1446666717529
2019-07-02,15.2593326568604,15.2766666412354,14.8146667480469,14.9700002670288,138885000,14.9700002670288
2019-07-03,15.9593334197998,16.1046676635742,15.6339998245239,15.6599998474121,213016500,15.6599998474121
2019-07-05,15.6379995346069,15.6966667175293,15.3866672515869,15.539999961853,105985500,15.539999961853
2019-07-08,15.4160003662109,15.4833326339722,15.2440004348755,15.3559999465942,88207500,15.3559999465942
2019-07-09,15.264666557312,15.3999996185303,15.1520004272461,15.3373327255249,92862000,15.3373327255249
2019-07-10,15.6099996566772,15.9293327331543,15.542667388916,15.9280004501343,137185500,15.9280004501343
2019-07-11,15.8760004043579,16.1000003814697,15.7200002670288,15.9066667556763,112716000,15.9066667556763
2019-07-12,15.9833326339722,16.3586673736572,15.9806671142578,16.3386669158936,138007500,16.3386669158936
2019-07-15,16.533332824707,16.961332321167,16.3239994049072,16.8999996185303,165001500,16.8999996185303
2019-07-16,16.6200008392334,16.9020004272461,16.5286674499512,16.8253326416016,122235000,16.8253326416016
2019-07-17,17.0446662902832,17.220666885376,16.8899993896484,16.9906673431396,146470500,16.9906673431396
2019-07-18,17.0033321380615,17.0499992370605,16.792667388916,16.9026660919189,71379000,16.9026660919189
2019-07-19,17.0459995269775,17.3306674957275,16.974666595459,17.2119998931885,105726000,17.2119998931885
2019-07-22,17.25,17.4766674041748,16.9459991455078,17.0453338623047,102636000,17.0453338623047
2019-07-23,17.1140003204346,17.3653335571289,16.966667175293,17.3446674346924,75346500,17.3446674346924
2019-07-24,17.2779998779297,17.738000869751,17.2106666564941,17.6586666107178,166092000,17.6586666107178
2019-07-25,15.5666666030884,15.6333332061768,15.0366668701172,15.2546672821045,336274500,15.2546672821045
2019-07-26,15.1280002593994,15.3506669998169,14.8166666030884,15.2026672363281,150415500,15.2026672363281
2019-07-29,15.1393327713013,15.7293329238892,15.0686674118042,15.7180004119873,139099500,15.7180004119873
2019-07-30,15.5266666412354,16.2240009307861,15.4786672592163,16.1506671905518,121635000,16.1506671905518
2019-07-31,16.2000007629395,16.445333480835,15.7766666412354,16.1073322296143,137673000,16.1073322296143
2019-08-01,16.1766662597656,16.300666809082,15.4513330459595,15.5900001525879,123892500,15.5900001525879
2019-08-02,15.4233331680298,15.7513332366943,15.2819995880127,15.6226673126221,92047500,15.6226673126221
2019-08-05,15.3066673278809,15.4246673583984,15.0520000457764,15.2213325500488,105424500,15.2213325500488
2019-08-06,15.4586668014526,15.5,15.0500001907349,15.3833332061768,83463000,15.3833332061768
2019-08-07,15.1000003814697,15.5713329315186,15.0533332824707,15.5613327026367,71647500,15.5613327026367
2019-08-08,15.6300001144409,15.9866666793823,15.5100002288818,15.8866672515869,79114500,15.8866672515869
2019-08-09,15.7366666793823,15.9306669235229,15.5873327255249,15.667332649231,58473000,15.667332649231
2019-08-12,15.5326671600342,15.7180004119873,15.25,15.2673330307007,69958500,15.2673330307007
2019-08-13,15.253999710083,15.7333326339722,15.1700000762939,15.6666669845581,72721500,15.6666669845581
2019-08-14,15.4139995574951,15.4333333969116,14.4460000991821,14.6413326263428,143439000,14.6413326263428
2019-08-15,14.7239999771118,14.7706670761108,14.1033334732056,14.3760004043579,122394000,14.3760004043579
2019-08-16,14.4440002441406,14.8159999847412,14.4013328552246,14.6626672744751,76477500,14.6626672744751
2019-08-19,14.9473333358765,15.1886672973633,14.7799997329712,15.1219997406006,79644000,15.1219997406006
2019-08-20,15.1746673583984,15.2726669311523,14.9693326950073,15.0573329925537,61878000,15.0573329925537
2019-08-21,14.800666809082,14.8813333511353,14.506667137146,14.7220001220703,116914500,14.7220001220703
2019-08-22,14.8533334732056,15.0266666412354,14.5480003356934,14.8100004196167,98385000,14.8100004196167
2019-08-23,14.6646671295166,14.7446670532227,14.0666666030884,14.0933332443237,128079000,14.0933332443237
2019-08-26,14.2399997711182,14.3346672058105,14.1026668548584,14.3333330154419,75778500,14.3333330154419
2019-08-27,14.3826665878296,14.5866670608521,14.1353330612183,14.2720003128052,81243000,14.2720003128052
2019-08-28,14.246000289917,14.4833326339722,14.1540002822876,14.3726673126221,48382500,14.3726673126221
2019-08-29,14.6000003814697,14.8933334350586,14.533332824707,14.7806673049927,77692500,14.7806673049927
2019-08-30,15.2766666412354,15.496000289917,14.9473333358765,15.0406665802002,139809000,15.0406665802002
2019-09-03,14.9386672973633,15.2633333206177,14.8773326873779,15.0006666183472,80311500,15.0006666183472
2019-09-04,15.1260004043579,15.2306671142578,14.6140003204346,14.7119998931885,86415000,14.7119998931885
2019-09-05,14.8333330154419,15.3199996948242,14.7233333587646,15.3053331375122,110929500,15.3053331375122
2019-09-06,15.1466665267944,15.3093328475952,15.0113334655762,15.1633329391479,62841000,15.1633329391479
2019-09-09,15.3333330154419,15.5839996337891,15.2819995880127,15.4526672363281,72040500,15.4526672363281
2019-09-10,15.3866672515869,15.7026672363281,15.2626667022705,15.7026672363281,73255500,15.7026672363281
2019-09-11,15.8253326416016,16.5446662902832,15.7333326339722,16.4733333587646,150642000,16.4733333587646
2019-09-12,16.5133323669434,16.8999996185303,16.2933330535889,16.3913326263428,128718000,16.3913326263428
2019-09-13,16.4640007019043,16.5633335113525,16.3246669769287,16.3466663360596,79696500,16.3466663360596
2019-09-16,16.3999996185303,16.4953327178955,16.0779991149902,16.1873321533203,70921500,16.1873321533203
2019-09-17,16.1646671295166,16.3733329772949,16.0246677398682,16.3193321228027,57981000,16.3193321228027
2019-09-18,16.3333320617676,16.5446662902832,16.1580009460449,16.2326679229736,62553000,16.2326679229736
2019-09-19,16.3999996185303,16.529333114624,16.3226661682129,16.4400005340576,71937000,16.4400005340576
2019-09-20,16.4326667785645,16.4633331298828,15.8773326873779,16.041332244873,95295000,16.041332244873
2019-09-23,16,16.3453330993652,15.9479999542236,16.0820007324219,65103000,16.0820007324219
2019-09-24,16.1013336181641,16.1326675415039,14.8406667709351,14.8806667327881,193372500,14.8806667327881
2019-09-25,14.970666885376,15.2653331756592,14.5573329925537,15.2466669082642,141406500,15.2466669082642
2019-09-26,15.3773326873779,16.220666885376,15.1599998474121,16.1706676483154,178267500,16.1706676483154
2019-09-27,16.1466674804688,16.5806674957275,15.9153327941895,16.1420001983643,166746000,16.1420001983643
2019-09-30,16.2000007629395,16.2653331756592,15.7406673431396,16.0580005645752,88197000,16.0580005645752
2019-10-01,16.1000003814697,16.3966674804688,15.9420003890991,16.3126678466797,92439000,16.3126678466797
2019-10-02,16.2193336486816,16.3099994659424,15.9619998931885,16.208667755127,84471000,16.208667755127
2019-10-03,15.457332611084,15.6319999694824,14.9519996643066,15.5353326797485,226267500,15.5353326797485
2019-10-04,15.4406671524048,15.6520004272461,15.2046670913696,15.4286670684814,119925000,15.4286670684814
2019-10-07,15.3199996948242,15.9040002822876,15.2366666793823,15.8479995727539,120963000,15.8479995727539
2019-10-08,15.724666595459,16.2626667022705,15.6333332061768,16.0033321380615,130173000,16.0033321380615
2019-10-09,16.0879993438721,16.4866676330566,16.0433330535889,16.3020000457764,103416000,16.3020000457764
2019-10-10,16.3519992828369,16.6186676025391,16.1053333282471,16.3159999847412,94249500,16.3159999847412
2019-10-11,16.4766674041748,16.7386665344238,16.4540004730225,16.5259990692139,127131000,16.5259990692139
2019-10-14,16.5266666412354,17.2366676330566,16.4753322601318,17.1306667327881,153075000,17.1306667327881
2019-10-15,17.1800003051758,17.3333320617676,16.941333770752,17.1926670074463,96492000,17.1926670074463
2019-10-16,17.1593322753906,17.4733333587646,17.1280002593994,17.3166675567627,100261500,17.3166675567627
2019-10-17,17.5,17.6520004272461,17.3446674346924,17.4646663665771,71539500,17.4646663665771
2019-10-18,17.3799991607666,17.5200004577637,17.0066661834717,17.1299991607666,86247000,17.1299991607666
2019-10-21,17.2220001220703,17.2999992370605,16.6786670684814,16.8999996185303,75304500,16.8999996185303
2019-10-22,16.9546661376953,17.2220001220703,16.7233333587646,17.038667678833,69012000,17.038667678833
2019-10-23,16.966667175293,17.076000213623,16.7566661834717,16.978666305542,78916500,16.978666305542
2019-10-24,19.8913326263428,20.3286666870117,19.2800006866455,19.978666305542,445813500,19.978666305542
2019-10-25,19.8479995727539,22,19.7406673431396,21.8753337860107,450091500,21.8753337860107
2019-10-28,21.8360004425049,22.7226676940918,21.5066661834717,21.8473339080811,283054500,21.8473339080811
2019-10-29,21.3326663970947,21.6200008392334,20.9833335876465,21.0813331604004,190264500,21.0813331604004
2019-10-30,20.8666667938232,21.2526664733887,20.6646671295166,21.0006675720215,144627000,21.0006675720215
2019-10-31,20.8733329772949,21.2666664123535,20.8666667938232,20.9946670532227,76005000,20.9946670532227
2019-11-01,21.0879993438721,21.0986671447754,20.6533336639404,20.8873329162598,95758500,20.8873329162598
2019-11-04,20.9866676330566,21.46266746521,20.6173324584961,21.1646671295166,131805000,21.1646671295166
2019-11-05,21.3080005645752,21.5673332214355,21.0746669769287,21.1480007171631,104151000,21.1480007171631
2019-11-06,21.2000007629395,21.7813339233398,20.966667175293,21.7719993591309,119113500,21.7719993591309
2019-11-07,21.9426670074463,22.7666664123535,21.8680000305176,22.3693332672119,217009500,22.3693332672119
2019-11-08,22.2999992370605,22.4973335266113,22.1666679382324,22.4759998321533,91038000,22.4759998321533
2019-11-11,22.9300003051758,23.279333114624,22.7999992370605,23.0060005187988,149800500,23.0060005187988
2019-11-12,23.1266670227051,23.3579998016357,22.9360008239746,23.3286666870117,110391000,23.3286666870117
2019-11-13,23.6666679382324,23.7553329467773,23.011999130249,23.0739994049072,126301500,23.0739994049072
2019-11-14,23.0739994049072,23.5893325805664,22.8606662750244,23.2900009155273,96973500,23.2900009155273
2019-11-15,23.3759994506836,23.5200004577637,23.2240009307861,23.4780006408691,72135000,23.4780006408691
2019-11-18,23.5279998779297,23.5433330535889,23.0733337402344,23.3326663970947,66006000,23.3326663970947
2019-11-19,23.4500007629395,23.9993324279785,23.1866664886475,23.9680004119873,115872000,23.9680004119873
2019-11-20,24,24.0799999237061,23.304666519165,23.4813327789307,100876500,23.4813327789307
2019-11-21,23.6340007781982,24.0559997558594,23.6000003814697,23.6553325653076,91650000,23.6553325653076
2019-11-22,22.6773338317871,22.7333335876465,22,22.2026672363281,253059000,22.2026672363281
2019-11-25,22.9546661376953,22.9713325500488,22.2973327636719,22.4226665496826,185092500,22.4226665496826
2019-11-26,22.3513336181641,22.3666667938232,21.8066673278809,21.92799949646,119211000,21.92799949646
2019-11-27,22.0746669769287,22.261999130249,21.9046669006348,22.0860004425049,83334000,22.0860004425049
2019-11-29,22.0739994049072,22.0839996337891,21.8333320617676,21.996000289917,36984000,21.996000289917
2019-12-02,21.9599990844727,22.4253330230713,21.9126663208008,22.3246669769287,91117500,22.3246669769287
2019-12-03,22.1746673583984,22.5273323059082,22.1459999084473,22.4133338928223,98605500,22.4133338928223
2019-12-04,22.5166664123535,22.5240001678467,22.1900005340576,22.2019996643066,82995000,22.2019996643066
2019-12-05,22.1886672973633,22.2946662902832,21.8166675567627,22.0246677398682,55869000,22.0246677398682
2019-12-06,22.3333320617676,22.5906677246094,22.318000793457,22.3926677703857,114186000,22.3926677703857
2019-12-09,22.4393329620361,22.9633331298828,22.3386669158936,22.6353321075439,135346500,22.6353321075439
2019-12-10,22.6639995574951,23.3819999694824,22.6206665039062,23.2560005187988,132424500,23.2560005187988
2019-12-11,23.458667755127,23.8126678466797,23.4060001373291,23.5133323669434,103467000,23.5133323669434
2019-12-12,23.6613330841064,24.1826667785645,23.5486679077148,23.978666305542,116458500,23.978666305542
2019-12-13,24.0699996948242,24.3473339080811,23.6426677703857,23.8926677703857,98563500,23.8926677703857
2019-12-16,24.1700000762939,25.5739994049072,24.1666679382324,25.4333324432373,272613000,25.4333324432373
2019-12-17,25.2660007476807,25.7000007629395,25.0599994659424,25.2660007476807,127452000,25.2660007476807
2019-12-18,25.3753337860107,26.3479995727539,25.3719997406006,26.2099990844727,211815000,26.2099990844727
2019-12-19,26.488000869751,27.1233329772949,26.4333324432373,26.9360008239746,271606500,26.9360008239746
2019-12-20,27.3526668548584,27.533332824707,26.6793327331543,27.0393333435059,221290500,27.0393333435059
2019-12-23,27.4519996643066,28.1340007781982,27.3333320617676,27.9479999542236,199794000,27.9479999542236
2019-12-24,27.8906669616699,28.3646678924561,27.5126667022705,28.3500003814697,120820500,28.3500003814697
2019-12-26,28.5273323059082,28.8986663818359,28.4233322143555,28.7293338775635,159508500,28.7293338775635
2019-12-27,29,29.0206661224365,28.4073333740234,28.6919994354248,149185500,28.6919994354248
2019-12-30,28.5860004425049,28.6000003814697,27.2840003967285,27.6466674804688,188796000,27.6466674804688
2019-12-31,27,28.0860004425049,26.8053321838379,27.8886661529541,154285500,27.8886661529541
2020-01-02,28.2999992370605,28.7133331298828,28.1140003204346,28.6840000152588,142981500,28.6840000152588
2020-01-03,29.3666667938232,30.2666664123535,29.1280002593994,29.5340003967285,266677500,29.5340003967285
2020-01-06,29.3646678924561,30.1040000915527,29.3333320617676,30.1026668548584,151995000,30.1026668548584
2020-01-07,30.7600002288818,31.4419994354248,30.2240009307861,31.2706661224365,268231500,31.2706661224365
2020-01-08,31.5799999237061,33.232666015625,31.2153339385986,32.8093338012695,467164500,32.8093338012695
2020-01-09,33.1399993896484,33.2533340454102,31.5246677398682,32.0893325805664,426606000,32.0893325805664
2020-01-10,32.1193313598633,32.3293342590332,31.5799999237061,31.8766670227051,194392500,31.8766670227051
2020-01-13,32.9000015258789,35.0419998168945,32.7999992370605,34.990665435791,397764000,34.990665435791
2020-01-14,36.2840003967285,36.4939994812012,34.9933319091797,35.8613319396973,434943000,35.8613319396973
2020-01-15,35.3173332214355,35.8559989929199,34.4526672363281,34.5666656494141,260532000,34.5666656494141
2020-01-16,32.9166679382324,34.2973327636719,32.8113327026367,34.232666015625,326050500,34.232666015625
2020-01-17,33.8406677246094,34.3779983520508,33.5439987182617,34.033332824707,204436500,34.033332824707
2020-01-21,35.3499984741211,36.5719985961914,35.2273330688477,36.4799995422363,267052500,36.4799995422363
2020-01-22,38.1259994506836,39.6333312988281,37.2733345031738,37.9706687927246,470535000,37.9706687927246
2020-01-23,37.6166687011719,38.7999992370605,37.0400009155273,38.1466674804688,294765000,38.1466674804688
2020-01-24,38.0419998168945,38.2573318481445,36.9506683349609,37.6546669006348,215304000,37.6546669006348
2020-01-27,36.1326675415039,37.6293334960938,35.9519996643066,37.2013320922852,204121500,37.2013320922852
2020-01-28,37.8993339538574,38.4539985656738,37.2053337097168,37.7933311462402,176827500,37.7933311462402
2020-01-29,38.3793334960938,39.3199996948242,37.8286666870117,38.732666015625,267022500,38.732666015625
2020-01-30,42.1613311767578,43.3919982910156,41.2000007629395,42.7206687927246,435085500,42.7206687927246
2020-01-31,42.6666679382324,43.533332824707,42.1679992675781,43.3713340759277,235789500,43.3713340759277
2020-02-03,44.9126663208008,52.4093322753906,44.9013328552246,52,705975000,52
2020-02-04,58.8639984130859,64.5993347167969,55.5919990539551,59.1373329162598,914082000,59.1373329162598
2020-02-05,54.8839988708496,56.3986663818359,46.9406661987305,48.9799995422363,726357000,48.9799995422363
2020-02-06,46.6613311767578,53.0553321838379,45.7999992370605,49.9306678771973,598212000,49.9306678771973
2020-02-07,48.7033348083496,51.3166656494141,48.6666679382324,49.8713340759277,255952500,49.8713340759277
2020-02-10,53.3333320617676,54.6660003662109,50.1599998474121,51.4186668395996,370338000,51.4186668395996
2020-02-11,51.2526664733887,52.234001159668,50.533332824707,51.6253318786621,175462500,51.6253318786621
2020-02-12,51.8580017089844,52.6500015258789,50.8913345336914,51.1526679992676,180337500,51.1526679992676
2020-02-13,49.4560012817383,54.533332824707,49,53.5999984741211,394339500,53.5999984741211
2020-02-14,52.4813346862793,54.1980018615723,52.3666687011719,53.335334777832,235405500,53.335334777832
2020-02-18,56.1066665649414,57.3333320617676,55.490665435791,57.2266654968262,245725500,57.2266654968262
2020-02-19,61.5666656494141,62.9853324890137,60.068000793457,61.1613311767578,381345000,61.1613311767578
2020-02-20,60.7966651916504,60.7999992370605,57.3293342590332,59.9606666564941,264523500,59.9606666564941
2020-02-21,60.46533203125,60.8706665039062,58.6966667175293,60.0666656494141,214722000,60.0666656494141
2020-02-24,55.9333343505859,57.5666656494141,54.8133316040039,55.5859985351562,227883000,55.5859985351562
2020-02-25,56.5999984741211,57.1066665649414,52.466667175293,53.3273315429688,259357500,53.3273315429688
2020-02-26,52.1666679382324,54.2206687927246,51.740665435791,51.9199981689453,211282500,51.9199981689453
2020-02-27,48.6666679382324,49.318000793457,44.5999984741211,45.2666664123535,364158000,45.2666664123535
2020-02-28,41.9799995422363,46.03466796875,40.7680015563965,44.5326652526855,363343500,44.5326652526855
2020-03-02,47.4173316955566,49.5793342590332,45.7779998779297,49.5746688842773,302925000,49.5746688842773
2020-03-03,53.6666679382324,53.7986679077148,47.740665435791,49.7006683349609,386760000,49.7006683349609
2020-03-04,50.9306678771973,51.1013336181641,48.3153343200684,49.966667175293,225735000,49.966667175293
2020-03-05,48.2513313293457,49.716667175293,47.8713340759277,48.3026657104492,162790500,48.3026657104492
2020-03-06,46,47.1333312988281,45.6180000305176,46.8986663818359,189943500,46.8986663818359
2020-03-09,40.3593330383301,44.2000007629395,40.3333320617676,40.533332824707,256105500,40.533332824707
2020-03-10,43.9620018005371,44.533332824707,40.533332824707,43.0219993591309,233916000,43.0219993591309
2020-03-11,42.6800003051758,43.5719985961914,40.8666687011719,42.2820014953613,199837500,42.2820014953613
2020-03-12,38.726001739502,39.6333312988281,36.4166679382324,37.3699989318848,283636500,37.3699989318848
2020-03-13,39.6666679382324,40.5046653747559,33.466667175293,36.441333770752,339604500,36.441333770752
2020-03-16,31.2999992370605,32.9913330078125,29.4780006408691,29.6713333129883,307342500,29.6713333129883
2020-03-17,29.3339996337891,31.4566669464111,26.3999996185303,28.6800003051758,359919000,28.6800003051758
2020-03-18,25.9333324432373,26.9906673431396,23.3673324584961,24.0813331604004,356793000,24.0813331604004
2020-03-19,24.9799995422363,30.1333332061768,23.8973331451416,28.5093326568604,452932500,28.5093326568604
2020-03-20,29.2133331298828,31.7999992370605,28.3859996795654,28.5020008087158,424282500,28.5020008087158
2020-03-23,28.9066677093506,29.466667175293,27.3666667938232,28.9526672363281,246817500,28.9526672363281
2020-03-24,31.8199996948242,34.2459983825684,31.6000003814697,33.6666679382324,343428000,33.6666679382324
2020-03-25,36.3499984741211,37.1333312988281,34.0740013122559,35.9500007629395,318340500,35.9500007629395
2020-03-26,36.4926681518555,37.3333320617676,34.1500015258789,35.2106666564941,260710500,35.2106666564941
