"Fecha","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
2021-06-08,134.610000610352,136.699996948242,133.899993896484,135.710006713867,2590900,117.902336120605
2021-06-09,136.410003662109,136.630004882812,135.309997558594,135.589996337891,2075600,117.798049926758
2021-06-10,135.759994506836,136.570007324219,132.699996948242,134.539993286133,2225700,116.885864257812
2021-06-11,134.699996948242,134.839996337891,133.320007324219,134.229995727539,1976100,116.616539001465
2021-06-14,134.190002441406,135.199996948242,132.089996337891,133.279998779297,1474600,115.791198730469
2021-06-15,132.649993896484,133.610000610352,130.300003051758,131.289993286133,2453700,114.062309265137
2021-06-16,130.979995727539,132.509994506836,130.039993286133,130.729995727539,1820700,113.575790405273
2021-06-17,130.369995117188,130.960006713867,126.050003051758,128.660003662109,2784300,111.777420043945
2021-06-18,127.050003051758,128.210006713867,125.279998779297,125.330001831055,4232300,108.884384155273
2021-06-21,126.919998168945,131.820007324219,126.400001525879,131.5,2335500,114.244743347168
2021-06-22,131.190002441406,131.399993896484,129.229995727539,130.25,1971400,113.158782958984
2021-06-23,131.339996337891,132.990005493164,130.809997558594,132.210006713867,1805300,114.861602783203
2021-06-24,132.800003051758,132.880004882812,129.880004882812,130.619995117188,2019600,113.480209350586
2021-06-25,131.009994506836,131.600006103516,129.850006103516,131.070007324219,2322900,113.871192932129
2021-06-28,131,131.029998779297,128.25,130.199996948242,1904200,113.115341186523
2021-06-29,130.610000610352,132.220001220703,130.580001831055,130.990005493164,2201500,113.801689147949
2021-06-30,130.580001831055,132.279998779297,130.25,130.479995727539,2720200,113.358596801758
2021-07-01,129.399993896484,132.889999389648,129.070007324219,131.539993286133,2550400,115.518974304199
2021-07-02,131.440002441406,132.070007324219,129.179992675781,129.630004882812,1529300,113.841613769531
2021-07-06,129.100006103516,129.350006103516,126.080001831055,127.639999389648,3143700,112.09398651123
2021-07-07,127.120002746582,127.309997558594,124.099998474121,125.790000915527,2607600,110.469306945801
2021-07-08,123.5,126.269996643066,122.01000213623,125.089996337891,2630900,109.854568481445
2021-07-09,127,129.779998779297,126.680000305176,129.690002441406,1790100,113.894309997559
2021-07-12,128.600006103516,130.779998779297,128.059997558594,130.270004272461,1263300,114.403671264648
2021-07-13,129.580001831055,130.039993286133,126.430000305176,126.610000610352,1742700,111.189445495605
2021-07-14,126.5,128.649993896484,126.150001525879,127.449996948242,1556800,111.927131652832
2021-07-15,126.830001831055,127.809997558594,125.290000915527,126.540000915527,1585200,111.127960205078
2021-07-16,127.620002746582,127.830001831055,124.319999694824,124.5,1741600,109.336418151855
2021-07-19,120.080001831055,120.569999694824,114.720001220703,117.190002441406,5454200,102.916763305664
2021-07-20,119,126.150001525879,118.26000213623,125.629997253418,3821600,110.328788757324
2021-07-21,126.830001831055,129.220001220703,126.699996948242,127.930000305176,2247900,112.348663330078
2021-07-22,127.529998779297,127.529998779297,124.410003662109,125.099998474121,1709600,109.863342285156
2021-07-23,126.059997558594,126.660003662109,122.849998474121,124.150001525879,1364500,109.02904510498
2021-07-26,124,127.23999786377,123.839996337891,127.029998779297,1905400,111.558280944824
2021-07-27,126.089996337891,126.830001831055,124.849998474121,125.870002746582,1960700,110.539566040039
2021-07-28,126.330001831055,126.910003662109,123.910003662109,125.220001220703,1642100,109.968727111816
2021-07-29,125.970001220703,128.300003051758,125.720001220703,125.919998168945,1793000,110.583465576172
2021-07-30,126.080001831055,128.119995117188,125.5,126.519996643066,2194700,111.110397338867
2021-08-02,128.199996948242,130.839996337891,126.019996643066,126.319999694824,2285100,110.934753417969
2021-08-03,128.990005493164,130.970001220703,127.040000915527,129.539993286133,3366800,113.762573242188
2021-08-04,130.070007324219,132.330001831055,128.259994506836,128.699996948242,3112900,113.024879455566
2021-08-05,130.130004882812,134.75,129.490005493164,134.029998779297,3351300,117.705718994141
2021-08-06,134.559997558594,136.050003051758,134.020004272461,135.199996948242,2285400,118.733200073242
2021-08-09,134.380004882812,134.449996948242,132.710006713867,132.860000610352,1652300,116.678215026855
2021-08-10,132.690002441406,133.529998779297,131.270004272461,132.110000610352,1688300,116.019554138184
2021-08-11,132.949996948242,134.070007324219,131.169998168945,133.509994506836,1415800,117.249046325684
2021-08-12,133.770004272461,134.279998779297,132.25,133.850006103516,1832800,117.547637939453
2021-08-13,134.369995117188,134.839996337891,133.179992675781,133.669998168945,1441200,117.38956451416
2021-08-16,132.800003051758,133.669998168945,130.550003051758,130.970001220703,1797800,115.018417358398
2021-08-17,129.229995727539,129.330001831055,125.930000305176,128.110000610352,2164200,112.50675201416
2021-08-18,127.5,129.660003662109,126.089996337891,128,1489400,112.410133361816
2021-08-19,126.040000915527,129.220001220703,126,128.460006713867,1979000,112.814109802246
2021-08-20,127.300003051758,129.429992675781,126.610000610352,128.770004272461,1701600,113.086349487305
2021-08-23,129.619995117188,131.100006103516,128.929992675781,129.460006713867,2111900,113.692337036133
2021-08-24,130.410003662109,132.699996948242,130.229995727539,132.559997558594,1851600,116.414741516113
2021-08-25,132.600006103516,134.520004272461,131.630004882812,132.539993286133,1746600,116.397186279297
2021-08-26,132.410003662109,132.740005493164,130.639999389648,131.039993286133,1268800,115.079872131348
2021-08-27,132.580001831055,135.149993896484,132.360000610352,133.690002441406,1691700,117.407119750977
2021-08-30,133.800003051758,134.009994506836,131.929992675781,133.410003662109,1428200,117.161224365234
2021-08-31,133.089996337891,135.199996948242,132.759994506836,134.449996948242,2326600,118.074546813965
2021-09-01,134.449996948242,136.449996948242,134.259994506836,135.809997558594,1706100,119.268913269043
2021-09-02,136.089996337891,137.380004882812,135.389999389648,136.419998168945,1859700,119.804626464844
2021-09-03,136.169998168945,136.179992675781,134.25,135.75,1595800,119.216217041016
2021-09-07,134.960006713867,135.699996948242,133.229995727539,134.580001831055,1788300,118.188735961914
2021-09-08,132.5,133.839996337891,130.770004272461,132.139999389648,1695600,117.353904724121
2021-09-09,130.75,132.139999389648,129.960006713867,130.639999389648,1598800,116.021766662598
2021-09-10,131.270004272461,131.309997558594,127.889999389648,127.900001525879,1879800,113.588348388672
2021-09-13,129.669998168945,131.869995117188,128.350006103516,131.119995117188,1843600,116.448036193848
2021-09-14,131.449996948242,131.990005493164,128.679992675781,129.559997558594,1291700,115.062606811523
2021-09-15,129.479995727539,131.970001220703,128.690002441406,131.149993896484,1560900,116.474678039551
2021-09-16,131.860000610352,133.779998779297,131.149993896484,132.669998168945,1297600,117.824607849121
2021-09-17,132.220001220703,133.300003051758,131.149993896484,131.270004272461,3153700,116.581260681152
2021-09-20,128.160003662109,130.360000610352,127.069999694824,129.520004272461,2525600,115.027084350586
2021-09-21,130.740005493164,132.600006103516,130.350006103516,130.380004882812,1616300,115.790840148926
2021-09-22,132.399993896484,134.899993896484,131.850006103516,133.639999389648,1955500,118.686050415039
2021-09-23,134.5,136.470001220703,134.320007324219,135.119995117188,2364000,120.000450134277
2021-09-24,134.649993896484,136.25,133.820007324219,133.850006103516,1362200,118.87255859375
2021-09-27,134.649993896484,137.240005493164,134.009994506836,134.149993896484,1960700,119.138999938965
2021-09-28,134.080001831055,135.119995117188,133.190002441406,133.710006713867,1641200,118.748229980469
2021-09-29,134.029998779297,134.509994506836,133.199996948242,133.850006103516,1086100,118.87255859375
2021-09-30,134.5,134.5,129.419998168945,129.970001220703,3053500,115.426727294922
2021-10-01,131.559997558594,134.160003662109,130.149993896484,133.139999389648,2160400,118.242004394531
2021-10-04,132.690002441406,134,131.589996337891,132.25,1487600,117.451599121094
2021-10-05,132.240005493164,132.270004272461,130.419998168945,131.389999389648,1499700,116.687835693359
2021-10-06,130.270004272461,132.649993896484,128.600006103516,132.610000610352,2199100,117.771301269531
2021-10-07,133.020004272461,136.199996948242,132.949996948242,134.009994506836,1798500,119.014640808105
2021-10-08,133.979995727539,135.100006103516,131.759994506836,132.080001831055,1715200,117.30061340332
2021-10-11,131.759994506836,133.679992675781,131.020004272461,132.619995117188,1081800,117.780204772949
2021-10-12,132.279998779297,135.25,131.330001831055,134.770004272461,1324400,119.689628601074
2021-10-13,135,137.559997558594,134.220001220703,137.149993896484,2994100,121.803283691406
2021-10-14,138.25,139.899993896484,137.509994506836,139.330001831055,2281500,123.739379882812
2021-10-15,140,141.660003662109,139.330001831055,140.220001220703,2443400,124.529777526855
2021-10-18,140.279998779297,144.789993286133,139.899993896484,144.529998779297,3335500,128.357498168945
2021-10-19,145,145.009994506836,142.690002441406,142.839996337891,1709400,126.85661315918
2021-10-20,142.199996948242,144.979995727539,142.070007324219,144.960006713867,1543800,128.739395141602
2021-10-21,144.5,145.039993286133,143.380004882812,143.960006713867,1367500,127.851295471191
2021-10-22,144.779998779297,145.600006103516,144,145.139999389648,1217800,128.89924621582
2021-10-25,145,146.899993896484,143.75,146.830001831055,1537200,130.400115966797
2021-10-26,147,147.770004272461,145.479995727539,146.369995117188,1973700,129.991607666016
2021-10-27,146.350006103516,146.460006713867,143.699996948242,143.929992675781,1178000,127.824638366699
2021-10-28,144.550003051758,147.229995727539,143.839996337891,147.119995117188,1627900,130.657684326172
2021-10-29,146.449996948242,147.740005493164,145.679992675781,146.580001831055,2778300,130.178115844727
2021-11-01,147.410003662109,149.410003662109,147.190002441406,149.360000610352,2605400,132.647048950195
2021-11-02,157,159.970001220703,154.449996948242,158.990005493164,5642000,141.199478149414
2021-11-03,158.940002441406,166.789993286133,158.740005493164,166.240005493164,4226300,147.638229370117
2021-11-04,166.440002441406,167.669998168945,164.520004272461,165.710006713867,2282800,147.167526245117
2021-11-05,168.429992675781,170.910003662109,167.270004272461,170.5,2501600,151.421524047852
2021-11-08,170.649993896484,171.009994506836,166.259994506836,167.389999389648,1642700,148.659545898438
2021-11-09,167.320007324219,167.580001831055,165.539993286133,167.490005493164,1383600,148.748352050781
2021-11-10,166.690002441406,167.690002441406,163.779998779297,163.970001220703,1824700,145.622207641602
2021-11-11,164.5,166.309997558594,163.910003662109,165.440002441406,1175700,146.927749633789
2021-11-12,166.25,166.550003051758,163.899993896484,164.800003051758,1182600,146.359329223633
2021-11-15,165.169998168945,166.320007324219,164.229995727539,166.289993286133,1677300,147.6826171875
2021-11-16,165.75,166.289993286133,164.339996337891,164.869995117188,1221100,146.421493530273
2021-11-17,164.229995727539,167.869995117188,162.839996337891,167.490005493164,1503100,148.748352050781
2021-11-18,169.139999389648,171.119995117188,167.369995117188,169.380004882812,2459400,150.426864624023
2021-11-19,167.910003662109,168.479995727539,165.860000610352,166.740005493164,1816500,148.082275390625
2021-11-22,168.130004882812,170.649993896484,167.009994506836,167.990005493164,2039300,149.192398071289
2021-11-23,167.889999389648,170.710006713867,167.199996948242,169.029998779297,1392500,150.116012573242
2021-11-24,168.020004272461,169.240005493164,166.630004882812,169.029998779297,1358800,150.116012573242
2021-11-26,160.320007324219,162.800003051758,158.279998779297,160.479995727539,2875400,142.522750854492
2021-11-29,163.869995117188,164.679992675781,157.440002441406,159.940002441406,2890700,142.043182373047
2021-11-30,157.649993896484,157.809997558594,151.75,152.839996337891,4264900,135.73762512207
2021-12-01,156.559997558594,158.830001831055,147.639999389648,147.720001220703,3711400,131.190536499023
2021-12-02,149.940002441406,153.979995727539,148.369995117188,151.860000610352,4506500,134.867279052734
2021-12-03,152,152.789993286133,147.360000610352,149.190002441406,3639600,132.496063232422
2021-12-06,152.130004882812,155.509994506836,151.520004272461,152.600006103516,2858400,135.524505615234
2021-12-07,155.770004272461,158.699996948242,154.949996948242,156.25,2650100,138.766067504883
2021-12-08,156.25,158.440002441406,155.380004882812,157.449996948242,2681300,139.831771850586
2021-12-09,154.940002441406,155.580001831055,152.199996948242,152.240005493164,1946600,136.636657714844
2021-12-10,153.479995727539,153.649993896484,150.039993286133,152.419998168945,1378300,136.798217773438
2021-12-13,151.580001831055,152.070007324219,147.539993286133,151.100006103516,2416900,135.613510131836
2021-12-14,151.089996337891,152.210006713867,149.850006103516,150.929992675781,2000300,135.460922241211
2021-12-15,151.440002441406,152.190002441406,147.210006713867,152.039993286133,2121800,136.457153320312
2021-12-16,152.75,154.839996337891,151.039993286133,151.660003662109,2750900,136.116104125977
2021-12-17,151.509994506836,152.860000610352,148.429992675781,150.729995727539,4124800,135.28141784668
2021-12-20,147.660003662109,148.690002441406,143.630004882812,146.270004272461,2665000,131.278533935547
2021-12-21,148.199996948242,154.889999389648,148.070007324219,154.470001220703,2011200,138.638107299805
2021-12-22,153.910003662109,156.009994506836,153.529998779297,155.529998779297,1077500,139.589447021484
2021-12-23,156.5,157.380004882812,155.259994506836,155.460006713867,2259900,139.526641845703
2021-12-27,155.449996948242,158.479995727539,154.479995727539,158.429992675781,994400,142.192230224609
2021-12-28,157.559997558594,159.25,156.75,157.770004272461,966400,141.599868774414
2021-12-29,158,159.300003051758,156.770004272461,158.759994506836,953000,142.488403320312
2021-12-30,158.759994506836,161.869995117188,158.539993286133,160.039993286133,1085400,143.63720703125
2021-12-31,159.990005493164,161.690002441406,159.509994506836,159.770004272461,1194700,143.394897460938
2022-01-03,160.479995727539,162.600006103516,158.869995117188,160.300003051758,2128100,143.870574951172
2022-01-04,162.229995727539,163.880004882812,161.800003051758,162.979995727539,1834100,146.275909423828
2022-01-05,163.860000610352,165.830001831055,160.960006713867,161.029998779297,2324400,144.525741577148
2022-01-06,161.830001831055,164.520004272461,160.759994506836,163.160003662109,1715700,146.437454223633
2022-01-07,162.830001831055,163.899993896484,161.050003051758,161.270004272461,1457100,144.741134643555
2022-01-10,160.300003051758,160.990005493164,157.089996337891,160.880004882812,1753600,144.391128540039
2022-01-11,160.899993896484,162.610000610352,158.070007324219,161.830001831055,1267700,145.243774414062
2022-01-12,162.589996337891,163.649993896484,161.759994506836,161.929992675781,931100,145.33349609375
2022-01-13,162.429992675781,164.240005493164,162.25,162.990005493164,1246800,146.284881591797
2022-01-14,162.089996337891,162.089996337891,152.479995727539,155.699996948242,2539700,139.742034912109
2022-01-18,154.289993286133,154.300003051758,150.860000610352,153.889999389648,2753000,138.117538452148
2022-01-19,154.889999389648,154.889999389648,148.529998779297,148.589996337891,2198900,133.360748291016
2022-01-20,150.490005493164,152.75,147.190002441406,147.429992675781,1976000,132.319641113281
2022-01-21,147.149993896484,147.539993286133,144.559997558594,146.960006713867,2515300,131.897811889648
2022-01-24,142.880004882812,146.229995727539,137.75,146.100006103516,3755400,131.125946044922
2022-01-25,142.699996948242,148.960006713867,140.839996337891,146.779998779297,2614100,131.736282348633
2022-01-26,149.110000610352,151.869995117188,143.759994506836,145.580001831055,2029400,130.659240722656
2022-01-27,147.710006713867,149.460006713867,143.100006103516,143.889999389648,1810000,129.142471313477
2022-01-28,143.559997558594,146.440002441406,139.669998168945,146.399993896484,2631400,131.395217895508
2022-01-31,144.860000610352,147.600006103516,143.610000610352,147.199996948242,2108000,132.113204956055
2022-02-01,147.199996948242,148.660003662109,145.039993286133,147.360000610352,1510600,132.2568359375
2022-02-02,148.009994506836,149.979995727539,146.910003662109,149.550003051758,1871200,134.222366333008
2022-02-03,147.970001220703,149.190002441406,145.339996337891,145.559997558594,1539100,130.641296386719
2022-02-04,144.229995727539,146.809997558594,141.75,145.179992675781,1934900,130.300247192383
2022-02-07,145.539993286133,149.800003051758,144.889999389648,148.919998168945,3230700,133.656921386719
2022-02-08,139.809997558594,144.600006103516,137.770004272461,142.039993286133,4550300,127.482063293457
2022-02-09,143.25,144.039993286133,141.449996948242,143.089996337891,2604000,128.424453735352
2022-02-10,142,147.5,141.259994506836,143.979995727539,2722300,129.223236083984
2022-02-11,143.850006103516,146.389999389648,140.580001831055,141.830001831055,2157600,127.293594360352
2022-02-14,141.789993286133,142.300003051758,139.059997558594,139.899993896484,2070800,125.561401367188
2022-02-15,142.110000610352,142.899993896484,140.539993286133,141.320007324219,1619900,126.835868835449
2022-02-16,142.039993286133,144.289993286133,141.309997558594,143.860000610352,1712500,129.115539550781
2022-02-17,143.050003051758,146.770004272461,143.020004272461,143.669998168945,3546800,128.945007324219
2022-02-18,143.240005493164,144.110000610352,140.490005493164,140.949996948242,1751100,126.503799438477
2022-02-22,139.990005493164,140.389999389648,136.729995727539,138.050003051758,2314400,123.901023864746
2022-02-23,139.119995117188,140.320007324219,133.429992675781,134.070007324219,1978500,120.328948974609
2022-02-24,129.929992675781,138.179992675781,129.350006103516,137.820007324219,3105900,123.694602966309
2022-02-25,138.649993896484,140.149993896484,137.669998168945,139.699996948242,1785600,125.381904602051
2022-02-28,137.789993286133,139.899993896484,136.559997558594,137.559997558594,2381900,123.461235046387
2022-03-01,137.839996337891,138.339996337891,133.440002441406,134.600006103516,2182100,120.804641723633
2022-03-02,135.929992675781,139.729995727539,135.919998168945,138.770004272461,2096500,124.547218322754
2022-03-03,140.059997558594,140.940002441406,137.559997558594,139.410003662109,1890100,125.121635437012
2022-03-04,137.649993896484,137.910003662109,133.820007324219,136.889999389648,2315100,122.859901428223
2022-03-07,135.839996337891,135.889999389648,128.199996948242,128.270004272461,3966300,115.123390197754
2022-03-08,128.919998168945,133.889999389648,128.100006103516,131.389999389648,3123900,117.923622131348
2022-03-09,133.399993896484,135.320007324219,132.440002441406,132.570007324219,1728000,120.495872497559
2022-03-10,130.020004272461,132.929992675781,129.470001220703,132.610000610352,1565700,120.532211303711
2022-03-11,134.009994506836,134.089996337891,130,130.050003051758,2548200,118.205368041992
2022-03-14,131.130004882812,132.539993286133,126.76000213623,128.190002441406,2455800,116.514785766602
2022-03-15,128.600006103516,130.029998779297,127.029998779297,128.880004882812,1883600,117.141929626465
2022-03-16,131.139999389648,132.460006713867,128.289993286133,131.330001831055,2550300,119.368789672852
2022-03-17,130.490005493164,132.410003662109,129.940002441406,131.649993896484,2045100,119.659637451172
2022-03-18,129.630004882812,131.559997558594,129.470001220703,130.839996337891,4175500,118.923416137695
2022-03-21,131.649993896484,131.820007324219,127.970001220703,129.059997558594,2679100,117.305534362793
2022-03-22,131.149993896484,134.449996948242,130.860000610352,132.839996337891,2501100,120.741271972656
2022-03-23,132.070007324219,132.699996948242,129.880004882812,130.009994506836,1206000,118.169013977051
2022-03-24,130.029998779297,130.529998779297,129.050003051758,130.130004882812,1473800,118.278091430664
2022-03-25,130.509994506836,131.179992675781,129.639999389648,130.169998168945,2055800,118.314445495605
2022-03-28,130.809997558594,131.800003051758,129.660003662109,131.75,1631900,119.750534057617
2022-03-29,133.929992675781,138.429992675781,133.589996337891,138.080001831055,2468200,125.504028320312
2022-03-30,137.850006103516,138.649993896484,134.339996337891,134.789993286133,1346200,122.513664245605
2022-03-31,134.630004882812,135.410003662109,131.550003051758,131.559997558594,2331900,119.577850341797
2022-04-01,132.270004272461,133.259994506836,131.259994506836,133,1572800,120.886703491211
2022-04-04,132.610000610352,134.889999389648,131.149993896484,134.529998779297,1722800,122.277351379395
2022-04-05,134.5,135.630004882812,130.309997558594,130.580001831055,1719300,118.687118530273
2022-04-06,130,130.179992675781,126.269996643066,127.860000610352,2327100,116.214836120605
2022-04-07,127.419998168945,127.519996643066,123.480003356934,125.51000213623,2542700,114.078872680664
2022-04-08,126.089996337891,128.520004272461,125.48999786377,127.470001220703,1804800,115.860359191895
2022-04-11,127.220001220703,129.100006103516,126.330001831055,126.779998779297,1084200,115.233200073242
2022-04-12,126.379997253418,128.919998168945,125.709999084473,126.180000305176,1460000,114.687850952148
2022-04-13,126,128.710006713867,125.76000213623,127.580001831055,1661400,115.960334777832
2022-04-14,128,129.449996948242,127.690002441406,127.879997253418,1788800,116.233009338379
2022-04-18,127.419998168945,129.110000610352,127.099998474121,127.889999389648,1206700,116.24210357666
2022-04-19,128.770004272461,131.75,127.889999389648,131.320007324219,1470700,119.359718322754
2022-04-20,131.720001220703,133.5,131.039993286133,132.589996337891,1645700,120.514053344727
2022-04-21,134.25,134.800003051758,130.559997558594,130.850006103516,1499600,118.932525634766
2022-04-22,130.839996337891,130.839996337891,125.720001220703,125.879997253418,1988500,114.415168762207
2022-04-25,125.879997253418,126.699996948242,123.930000305176,126.290000915527,2053600,114.787826538086
2022-04-26,126.129997253418,126.959999084473,124.029998779297,124.129997253418,1889200,112.824554443359
2022-04-27,124.599998474121,125.199996948242,122.059997558594,122.129997253418,2032100,111.006706237793
2022-04-28,122.019996643066,125.050003051758,120.819999694824,124.410003662109,2313100,113.079055786133
2022-04-29,123.51000213623,123.980003356934,117.779998779297,118,3160500,107.252853393555
2022-05-02,118.680000305176,119.080001831055,113.410003662109,116.839996337891,2818500,106.198509216309
2022-05-03,117.730003356934,121.699996948242,116.25,120.870002746582,1894500,109.861473083496
2022-05-04,120.730003356934,125.180000305176,119.580001831055,124.580001831055,1623900,113.23356628418
2022-05-05,123.699996948242,124.290000915527,121.120002746582,122.339996337891,2037600,111.19758605957
2022-05-06,121.199996948242,122.959999084473,118.639999389648,121.419998168945,2366500,110.361381530762
2022-05-09,119.589996337891,120.779998779297,117.610000610352,118.190002441406,2810200,107.425552368164
2022-05-10,121.139999389648,125.98999786377,117.940002441406,119.069999694824,3139200,108.225410461426
2022-05-11,118.98999786377,120,112.779998779297,113.01000213623,3323500,102.717330932617
2022-05-12,112.73999786377,116.279998779297,111.169998168945,115.620002746582,2754300,105.089630126953
2022-05-13,117,117.680000305176,115.180000305176,116.779998779297,2662900,106.143974304199
2022-05-16,116.800003051758,118.129997253418,115.5,116.870002746582,1564700,106.225784301758
2022-05-17,118.879997253418,120.919998168945,118.180000305176,120.76000213623,1752000,109.761489868164
2022-05-18,119.319999694824,119.690002441406,113.160003662109,113.669998168945,2031800,103.317222595215
2022-05-19,112.519996643066,114.629997253418,109.910003662109,110.040000915527,2629100,100.01782989502
2022-05-20,111,111.199996948242,105.720001220703,108.839996337891,3296800,98.927116394043
2022-05-23,109.809997558594,110.459999084473,107.230003356934,107.769996643066,1842900,97.95458984375
2022-05-24,107.029998779297,108.129997253418,103.459999084473,107.849998474121,2605200,98.0272979736328
2022-05-25,107.169998168945,110.269996643066,106.889999389648,109.190002441406,2324700,99.245246887207
2022-05-26,110,112.819999694824,110,112.029998779297,2086600,101.826591491699
2022-05-27,112.919998168945,114.639999389648,112.410003662109,113.730003356934,1436500,103.371772766113
2022-05-31,113,115.290000915527,112.110000610352,114.650001525879,3700300,104.207984924316
2022-06-01,114.980003356934,115.290000915527,109.819999694824,111.169998168945,2685800,101.044914245605
2022-06-02,110.75,112.330001831055,109.870002746582,112.319999694824,1531800,102.090187072754
2022-06-03,111.300003051758,111.610000610352,109.580001831055,109.949996948242,1392500,99.9360275268555
2022-06-06,110.75,111.099998474121,109.110000610352,109.620002746582,1917800,99.6360931396484
2022-06-07,108.839996337891,112.330001831055,108.559997558594,112.279998779297,2546800,102.053825378418
2022-06-08,109.190002441406,110.290000915527,107.620002746582,107.870002746582,1603500,99.5527725219727
2022-06-09,107.300003051758,107.449996948242,103.839996337891,103.870002746582,2100900,95.861198425293
2022-06-10,102.220001220703,103.339996337891,101.220001220703,101.26000213623,2792100,93.4524307250977
2022-06-13,98.3000030517578,98.75,95.4599990844727,97.1500015258789,3667000,89.6593322753906
2022-06-14,97.25,98.3099975585938,95.7200012207031,96.5100021362305,2491000,89.0686798095703
2022-06-15,97.5199966430664,98.9300003051758,95.9700012207031,97.5,2597900,89.9823455810547
2022-06-16,95.3000030517578,95.7300033569336,93.5,94.620002746582,3000200,87.3244094848633
2022-06-17,95.6399993896484,97.3499984741211,94.9400024414062,95.6900024414062,3631600,88.3119049072266
2022-06-21,97.6900024414062,98.6399993896484,96.4700012207031,96.5899963378906,2221100,89.1425018310547
2022-06-22,95.1399993896484,97.7200012207031,94.8300018310547,95.9499969482422,2730400,88.5518493652344
2022-06-23,96.0899963378906,97.0400009155273,95.1900024414062,96.6999969482422,2372500,89.2440338134766
2022-06-24,97.9199981689453,100.519996643066,97.4899978637695,99.620002746582,4455200,91.9388885498047
2022-06-27,99.9400024414062,101.440002441406,98.75,100.120002746582,1783300,92.4003295898438
2022-06-28,101.430000305176,102.480003356934,99.1399993896484,99.25,1497500,91.597412109375
2022-06-29,98.6999969482422,99,96.4199981689453,97.2600021362305,1866900,89.7608413696289
2022-06-30,95,96.4300003051758,93.1999969482422,94.9199981689453,3121400,87.6012802124023
2022-07-01,94.3499984741211,95.9700012207031,93.7900009155273,95.6800003051758,1709200,88.3026733398438
2022-07-05,95.0699996948242,97.5999984741211,93.5100021362305,97.5699996948242,1907200,90.0469436645508
2022-07-06,97.7200012207031,98.4700012207031,96.0100021362305,96.4199981689453,1406000,88.9856185913086
2022-07-07,97.0400009155273,98.2799987792969,96.6500015258789,97.879997253418,1378200,90.3330459594727
2022-07-08,98,98.2200012207031,96.1800003051758,97.6900024414062,1423400,90.1576919555664
2022-07-11,96.9800033569336,97.5100021362305,95.7300033569336,97.2200012207031,1032400,89.7239303588867
2022-07-12,97.1999969482422,99.1399993896484,96.9800033569336,97.5999984741211,1660400,90.0746383666992
2022-07-13,96.0199966430664,97.1500015258789,95.0400009155273,95.5599975585938,1821400,88.1919250488281
2022-07-14,94.0100021362305,94.8899993896484,93.0599975585938,94,1692000,86.7522125244141
2022-07-15,95.9199981689453,96.75,94.75,96.3600006103516,2034700,88.9302444458008
2022-07-18,97.3099975585938,98.8300018310547,97.3000030517578,98.6399993896484,1727400,91.0344467163086
2022-07-19,99.9499969482422,102.559997558594,99.1399993896484,102.269996643066,1990100,94.3845520019531
2022-07-20,101.830001831055,104.319999694824,101.540000915527,103.449996948242,2077800,95.4735794067383
2022-07-21,102.440002441406,104.26000213623,102,104.23999786377,1552700,96.2026596069336
2022-07-22,105.019996643066,105.379997253418,103.279998779297,103.680000305176,1627800,95.6858444213867
2022-07-25,103.709999084473,104.629997253418,103.110000610352,104.029998779297,1172100,96.0088577270508
2022-07-26,103,103.779998779297,102.059997558594,102.580001831055,1376400,94.670654296875
2022-07-27,102.980003356934,104.610000610352,102.430000305176,104.120002746582,1275700,96.0919189453125
2022-07-28,104.919998168945,107.559997558594,104.779998779297,107.459999084473,1696300,99.1743927001953
2022-07-29,107.709999084473,109.26000213623,107.459999084473,108.639999389648,2460200,100.263397216797
2022-08-01,107.930000305176,109.199996948242,107.080001831055,108.629997253418,1650100,100.254173278809
2022-08-02,109.879997253418,110.959999084473,105.25,105.480003356934,2594000,97.3470611572266
2022-08-03,106.680000305176,108.370002746582,106.589996337891,106.930000305176,2241800,98.6852569580078
2022-08-04,106.48999786377,107.410003662109,104.949996948242,105.819999694824,1416100,97.6608352661133
2022-08-05,105.190002441406,106.620002746582,104.870002746582,106.5,1277500,98.2884063720703
2022-08-08,107.610000610352,110.139999389648,107.610000610352,108.839996337891,1645700,100.447975158691
2022-08-09,108.699996948242,108.889999389648,107.099998474121,108.01000213623,1495700,99.6819915771484
2022-08-10,110.51000213623,111.519996643066,109.709999084473,111.379997253418,1581500,102.792137145996
2022-08-11,112.769996643066,114.809997558594,112.699996948242,114.069999694824,1948600,105.27473449707
2022-08-12,114.819999694824,115.98999786377,114.139999389648,115.849998474121,1491100,106.91748046875
2022-08-15,115.230003356934,115.620002746582,113.099998474121,113.25,1989100,104.517959594727
2022-08-16,112.620002746582,115.319999694824,112.620002746582,114.519996643066,1567600,105.690032958984
2022-08-17,112.800003051758,113.620002746582,111.779998779297,112.839996337891,1579800,104.13956451416
2022-08-18,112.839996337891,113.480003356934,112.279998779297,113.330001831055,1146700,104.591781616211
2022-08-19,112.610000610352,112.860000610352,110.26000213623,111.01000213623,1459700,102.450668334961
2022-08-22,109.480003356934,110,105.940002441406,106.73999786377,1722100,98.509895324707
2022-08-23,107.150001525879,108.349998474121,106.730003356934,106.839996337891,1313900,98.6021881103516
2022-08-24,106.610000610352,107.690002441406,105.919998168945,106.680000305176,1070000,98.4545288085938
2022-08-25,107.160003662109,108.269996643066,106.889999389648,108.23999786377,1332100,99.8942413330078
