"Fecha","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
2018-08-31,139.311660766602,140.325042724609,139.139572143555,140.038238525391,3648971,109.575088500977
2018-09-04,139.56022644043,139.761001586914,138.441680908203,139.273422241211,3479205,108.97664642334
2018-09-05,138.804977416992,140.296371459961,138.671127319336,140.210327148438,3270319,109.70972442627
2018-09-06,140.420654296875,141.166351318359,139.139572143555,139.952194213867,4444245,109.507781982422
2018-09-07,139.521987915039,140.057357788086,138.738052368164,139.05354309082,4908983,108.804611206055
2018-09-10,140.152969360352,140.822174072266,139.158706665039,139.244735717773,3784742,108.954223632812
2018-09-11,139.579345703125,140.525817871094,138.862335205078,140.047805786133,3529936,109.582572937012
2018-09-12,139.933074951172,141.472274780273,139.608032226562,140.124282836914,4714008,109.642425537109
2018-09-13,140.869979858398,142.447418212891,140.650100708008,142.399612426758,5592439,111.422798156738
2018-09-14,142.304016113281,142.734222412109,141.281066894531,141.806884765625,3610897,110.958999633789
2018-09-17,141.912048339844,142.514343261719,141.271514892578,141.434036254883,3715287,110.667266845703
2018-09-18,141.261947631836,142.437866210938,140.984710693359,142.026763916016,3796352,111.131042480469
2018-09-19,142.093688964844,143.365203857422,141.711288452148,142.504776000977,4441525,111.505081176758
2018-09-20,143.001907348633,144.722747802734,142.868072509766,144.502868652344,6226001,113.068519592285
2018-09-21,144.818359375,145.889099121094,144.110900878906,144.694076538086,20865085,113.218147277832
2018-09-24,144.455062866211,144.550674438477,142.887191772461,143.43212890625,4461190,112.23070526123
2018-09-25,143.317398071289,143.79541015625,141.835571289062,142.361373901367,4599785,111.392860412598
2018-09-26,145.697891235352,146.60612487793,144.684509277344,144.942642211914,7742387,113.412635803223
2018-09-27,145.325042724609,145.688339233398,144.512420654297,144.837478637695,3637570,113.33032989502
2018-09-28,144.512420654297,144.961761474609,144.158706665039,144.56022644043,3457867,113.113372802734
2018-10-01,145.038238525391,146.673034667969,145.038238525391,146.271514892578,3930240,114.452407836914
2018-10-02,146.261947631836,147.074569702148,145.793502807617,146.988525390625,3169275,115.013458251953
2018-10-03,147.2275390625,147.571701049805,146.080307006836,146.481842041016,3467804,114.617004394531
2018-10-04,145.019119262695,146.080307006836,143.747604370117,144.655838012695,4432843,113.188201904297
2018-10-05,144.263854980469,145.114715576172,141.367111206055,142.476104736328,4813901,111.482643127441
2018-10-08,141.96940612793,142.514343261719,140.707458496094,141.864242553711,3388308,111.003875732422
2018-10-09,141.56787109375,141.835571289062,140.468444824219,140.76481628418,3809950,110.143615722656
2018-10-10,141.013381958008,141.195022583008,136.233276367188,136.414916992188,5802894,106.73998260498
2018-10-11,136.347991943359,137.84895324707,132.676864624023,132.906311035156,9111183,103.994613647461
2018-10-12,134.913955688477,135.315490722656,132.963668823242,134.655838012695,6865316,105.363548278809
2018-10-15,134.206497192383,136.003829956055,133.97705078125,134.923522949219,5193913,105.573020935059
2018-10-16,136.64436340332,139.05354309082,135.353729248047,138.738052368164,9095493,108.557762145996
2018-10-17,129.913955688477,131.118545532227,127.552581787109,128.154876708984,20359344,100.27677154541
2018-10-18,126.892921447754,127.533462524414,124.321220397949,124.808792114258,10472238,97.6585693359375
2018-10-19,124.904396057129,126.089866638184,122.332695007324,123.422561645508,8150014,96.5739059448242
2018-10-22,123.881454467773,124.703636169434,122.753349304199,124.302101135254,5982597,97.2621154785156
2018-10-23,123.346076965332,126.099426269531,122.762908935547,125.43977355957,6760926,98.1523132324219
2018-10-24,125.401527404785,125.898658752441,121.414916992188,121.615676879883,5972974,95.1600875854492
2018-10-25,121.653923034668,122.17017364502,119.636711120605,120.889099121094,10778298,94.5915603637695
2018-10-26,119.703636169434,120.248565673828,118.269599914551,119.302101135254,9170282,93.3497695922852
2018-10-29,114.091781616211,118.499046325684,113.097511291504,114.37858581543,21391118,89.497314453125
2018-10-30,115.181640625,116.156791687012,110.086044311523,110.325050354004,22445696,86.3255462646484
2018-10-31,111.367111206055,111.376670837402,109.072654724121,110.353729248047,22640670,86.3479919433594
2018-11-01,110.42064666748,111.854682922363,110.047798156738,111.692161560059,14253528,87.395263671875
2018-11-02,112.342254638672,112.571701049805,109.502868652344,110.58317565918,11079964,86.5275268554688
2018-11-05,110.994262695312,115.458892822266,110.898658752441,114.780113220215,9565252,89.8114852905273
2018-11-06,115.391967773438,118.365203857422,115.019119262695,117.705543518066,10038880,92.1005401611328
2018-11-07,118.346076965332,119.56022644043,116.950286865234,119.349906921387,12952304,93.3871994018555
2018-11-08,117.265777587891,118.929252624512,117.237091064453,117.954109191895,10874634,93.4705200195312
2018-11-09,118.17399597168,119.091781616211,116.596557617188,118.107078552246,7282043,93.5917434692383
2018-11-12,118.068832397461,118.135757446289,115.344169616699,115.58317565918,5626539,91.5917282104492
2018-11-13,115.860420227051,116.873802185059,114.627151489258,115.525810241699,4272282,91.5462646484375
2018-11-14,115.783935546875,116.567878723145,114.502868652344,114.913955688477,4981366,91.0614242553711
2018-11-15,114.397705078125,116.099426269531,114.254302978516,116.099426269531,5447463,92.0008239746094
2018-11-16,115.573616027832,116.491394042969,115.23900604248,116.223709106445,4263810,92.0993118286133
2018-11-19,116.281074523926,116.806884765625,114.502868652344,115.019119262695,4321235,91.1447372436523
2018-11-20,113.279159545898,114.23518371582,111.567878723145,112.045890808105,6520555,88.7886810302734
2018-11-21,112.437858581543,114.254302978516,112.227531433105,113.355644226074,5581247,89.8265533447266
2018-11-23,112.896751403809,113.135757446289,111.76863861084,112.036331176758,2442096,88.7810897827148
2018-11-26,113.164436340332,114.961761474609,112.868072509766,114.302101135254,5241611,90.5765609741211
2018-11-27,113.17399597168,114.76099395752,113.164436340332,114.751434326172,5129375,90.9326095581055
2018-11-28,115.688339233398,117.676864624023,114.933074951172,117.5908203125,5339307,93.1826324462891
2018-11-29,117.055450439453,117.705543518066,116.061187744141,116.137664794922,5439305,92.0311126708984
2018-11-30,116.309753417969,119.206497192383,116.137664794922,118.804969787598,7585174,94.144775390625
2018-12-03,120.143402099609,121.022941589355,118.891014099121,119.79923248291,6115334,94.9326782226562
2018-12-04,119.015296936035,119.426383972168,115.994262695312,116.252388000488,6276732,92.1220169067383
2018-12-06,114.455070495605,118.460800170898,114.053535461426,118.460800170898,7257148,93.8720550537109
2018-12-07,118.451240539551,118.59464263916,113.642448425293,114.091781616211,7342502,90.4099044799805
2018-12-10,114.474189758301,116.328872680664,113.307838439941,115.803062438965,6850777,91.7659759521484
2018-12-11,117.82982635498,118.365203857422,114.722755432129,115.573616027832,5275083,91.5841674804688
2018-12-12,117.122367858887,117.476097106934,115.678779602051,115.831741333008,3724283,91.788688659668
2018-12-13,115.927345275879,116.434036254883,114.885276794434,115.42064666748,4177306,91.4629287719727
2018-12-14,114.244743347168,115.783935546875,114.187377929688,114.627151489258,4763693,90.8341445922852
2018-12-17,113.833648681641,114.512428283691,110.009559631348,110.994262695312,7713727,87.9553298950195
2018-12-18,111.759078979492,113.03059387207,110.917785644531,111.520072937012,6579549,88.3720016479492
2018-12-19,111.998085021973,114.980880737305,110.869979858398,111.309753417969,7300871,88.2053298950195
2018-12-20,110.611854553223,111.328872680664,106.78776550293,108.049713134766,8843302,85.6219711303711
2018-12-21,107.552581787109,110.210327148438,105.58317565918,106.061187744141,10864279,84.0462036132812
2018-12-24,105.066925048828,106.118545532227,102.772468566895,102.839385986328,3997184,81.4931335449219
2018-12-26,103.250480651855,106.491394042969,101.281074523926,106.491394042969,6951507,84.3871154785156
2018-12-27,105.152961730957,108.776290893555,104.655830383301,108.776290893555,6323698,86.1977386474609
2018-12-28,109.196937561035,109.751434326172,107.552581787109,108.059272766113,5352905,85.6295471191406
2018-12-31,108.346076965332,109.321220397949,107.476097106934,108.671127319336,5212009,86.1144027709961
2019-01-02,107.084129333496,110.879539489746,106.778205871582,110.143402099609,4434935,87.2810821533203
2019-01-03,109.493309020996,109.827919006348,107.734222412109,107.944549560547,4546648,85.5386276245117
2019-01-04,109.856597900391,112.323135375977,109.407264709473,112.160614013672,4683779,88.8795776367188
2019-01-07,112.332695007324,113.604209899902,111.539199829102,112.954109191895,3923755,89.5083770751953
2019-01-08,114.397705078125,115.267684936523,113.747611999512,114.56022644043,4982726,90.7811126708984
2019-01-09,115.592735290527,116.061187744141,114.598472595215,115.38240814209,3800850,91.4326324462891
2019-01-10,114.79923248291,116.500953674316,114.674949645996,116.434036254883,4089860,92.265983581543
2019-01-11,116.233268737793,116.271507263184,114.913955688477,116.118545532227,3893630,92.0159759521484
2019-01-14,115.210327148438,115.344169616699,114.493309020996,115.095603942871,5469220,91.2053451538086
2019-01-15,115.640533447266,116.567878723145,115.506690979004,116.376670837402,3668845,92.2205123901367
2019-01-16,116.233268737793,116.634796142578,115.516250610352,116.271507263184,4017791,92.1371688842773
2019-01-17,115.258125305176,117.02677154541,115.248565673828,116.816444396973,5261275,92.5690078735352
2019-01-18,117.848945617676,119.23518371582,117.313575744629,118.37476348877,6284891,93.8038711547852
2019-01-22,117.877632141113,118.355644226074,116.195030212402,117.131927490234,10514810,92.8189926147461
2019-01-23,125.592735290527,129.063095092773,124.57935333252,127.045890808105,23078630,100.675140380859
2019-01-24,126.797325134277,127.35181427002,125.650093078613,126.701721191406,6613753,100.40242767334
2019-01-25,127.02677154541,128.527725219727,126.606117248535,128.078399658203,5969940,101.493324279785
2019-01-28,127.246650695801,128.881454467773,126.749519348145,128.365203857422,5604154,101.720596313477
2019-01-29,128.384323120117,129.455062866211,127.724662780762,128.422561645508,5268807,101.766059875488
2019-01-30,128.107070922852,129.091781616211,127.390060424805,128.470367431641,4707941,101.803955078125
2019-01-31,128.537292480469,128.79541015625,127.858505249023,128.508605957031,5108664,101.834251403809
2019-02-01,129.034423828125,129.254302978516,127.485656738281,128.202682495117,3981076,101.591819763184
2019-02-04,128.126190185547,129.254302978516,127.141494750977,129.244735717773,4149064,102.417579650879
2019-02-05,129.330780029297,129.847030639648,128.986618041992,129.588912963867,5647249,102.690292358398
2019-02-06,129.273422241211,130.640533447266,129.225616455078,130.325042724609,5104166,103.273643493652
2019-02-07,127.676864624023,128.556411743164,126.309753417969,127.332695007324,4580852,102.07804107666
2019-02-08,126.520072937012,127.82982635498,126.376670837402,127.82982635498,3399291,102.476570129395
2019-02-11,128.384323120117,129.206497192383,128.021026611328,128.097518920898,3237475,102.691184997559
2019-02-12,129.206497192383,130.210327148438,128.929260253906,130.066925048828,3469791,104.269996643066
2019-02-13,130.898666381836,131.854690551758,130.411087036133,131.472274780273,4448638,105.396598815918
2019-02-14,131.137664794922,131.548751831055,130.219879150391,130.478012084961,2917712,104.599533081055
2019-02-15,131.529632568359,132.112808227539,131.347991943359,131.959854125977,4020929,105.787490844727
2019-02-19,131.749526977539,132.600387573242,131.319305419922,132.600387573242,3541442,106.300964355469
2019-02-20,132.657745361328,133.116638183594,131.185470581055,131.931167602539,3976892,105.76448059082
2019-02-21,131.759078979492,132.265777587891,131.309753417969,131.778198242188,3072416,105.64185333252
2019-02-22,132.629058837891,133.250473022461,132.342254638672,133.126190185547,3256930,106.722496032715
2019-02-25,133.843215942383,134.292541503906,133.193115234375,133.326965332031,3341133,106.883430480957
2019-02-26,133.527725219727,134.311660766602,133.336517333984,133.575531005859,3201178,107.082702636719
2019-02-27,133.126190185547,133.43212890625,132.313583374023,133.049713134766,2647321,106.661170959473
2019-02-28,132.667297363281,132.944549560547,131.663482666016,132.055450439453,3616859,105.864112854004
2019-03-01,133.183563232422,133.881454467773,132.543014526367,133.078399658203,3169380,106.684173583984
2019-03-04,133.833648681641,133.919692993164,131.137664794922,132.342254638672,3563617,106.094024658203
2019-03-05,132.284896850586,132.638626098633,131.510513305664,131.816436767578,4445814,105.672500610352
2019-03-06,132.045883178711,132.304016113281,130.707458496094,130.956024169922,2895642,104.982734680176
2019-03-07,130.602294921875,130.869979858398,128.709365844727,129.407272338867,4559305,103.741165161133
2019-03-08,128.307846069336,129.292541503906,127.705543518066,129.149139404297,3947186,103.534225463867
2019-03-11,130.047805786133,131.673034667969,129.866149902344,131.653915405273,4120508,105.542213439941
2019-03-12,132.428298950195,133.556411743164,131.797317504883,132.198852539062,4136616,105.979080200195
2019-03-13,131.978973388672,133.193115234375,131.78776550293,132.466537475586,3319167,106.193672180176
2019-03-14,132.418731689453,132.829833984375,131.988525390625,132.686416625977,2864576,106.369934082031
2019-03-15,133.240921020508,134.158706665039,133.107070922852,133.298278808594,7482770,106.860420227051
2019-03-18,133.680694580078,134.19694519043,132.619506835938,134.043975830078,3418851,107.458236694336
2019-03-19,134.761001586914,135.468444824219,133.843215942383,134.311660766602,3642486,107.672836303711
2019-03-20,134.349899291992,134.512420654297,132.868072509766,133.460800170898,3817377,106.99072265625
2019-03-21,132.982788085938,135.869979858398,132.7724609375,135.219879150391,3771248,108.400932312012
2019-03-22,134.770553588867,135.219879150391,132.791580200195,133.317398071289,4055551,106.875778198242
2019-03-25,132.944549560547,133.757171630859,132.265777587891,133.059280395508,2970431,106.668846130371
2019-03-26,133.776290893555,134.818359375,133.288711547852,134.05354309082,2671170,107.46590423584
2019-03-27,134.23518371582,134.311660766602,132.313583374023,133.116638183594,3240717,106.71484375
2019-03-28,133.757171630859,134.263854980469,132.982788085938,133.766723632812,2786439,107.235977172852
2019-03-29,134.321228027344,135.009567260742,133.986618041992,134.894836425781,3244064,108.140350341797
2019-04-01,135.286804199219,137.103256225586,135.286804199219,136.998092651367,4167578,109.826446533203
2019-04-02,137.045883178711,137.619506835938,136.328872680664,136.711288452148,2515421,109.596527099609
2019-04-03,137.332702636719,137.877624511719,136.720840454102,137.313583374023,2804535,110.079368591309
2019-04-04,137.304016113281,137.801147460938,136.271514892578,136.500961303711,2898571,109.42790222168
2019-04-05,136.988525390625,137.189300537109,136.195022583008,136.978973388672,2857463,109.811111450195
2019-04-08,136.730407714844,137.112808227539,136.587005615234,137.084136962891,2215637,109.895431518555
2019-04-09,136.38623046875,136.663482666016,135.602294921875,135.860427856445,3178271,108.914405822754
2019-04-10,135.94645690918,137.189300537109,135.736145019531,136.730407714844,2801188,109.611877441406
2019-04-11,137.476104736328,137.7724609375,136.739959716797,137.456985473633,3077332,110.194328308105
2019-04-12,137.915863037109,138.087951660156,137.380493164062,138.001907348633,3032249,110.631172180176
2019-04-15,138.049713134766,138.107070922852,136.96940612793,137.571701049805,3768947,110.286277770996
2019-04-16,138.049713134766,138.996170043945,137.686416625977,138.757171630859,6591578,111.23664855957
2019-04-17,131.328872680664,135.736145019531,130.267684936523,132.99235534668,13101882,106.615180969238
2019-04-18,132.887191772461,134.311660766602,132.600387573242,134.158706665039,5188160,107.550216674805
2019-04-22,133.288711547852,134.37858581543,132.390060424805,132.782028198242,4700724,106.446594238281
2019-04-23,133.03059387207,134.722747802734,132.829833984375,134.263854980469,4667461,107.634498596191
2019-04-24,134.41682434082,135.095596313477,133.632888793945,133.79541015625,2902545,107.258979797363
2019-04-25,133.556411743164,133.604202270508,131.653915405273,132.533462524414,3043965,106.24732208252
2019-04-26,133.21223449707,133.738052368164,132.705551147461,133.307846069336,2426511,106.868118286133
2019-04-29,133.03059387207,133.489486694336,132.705551147461,132.934997558594,3094382,106.569221496582
2019-04-30,132.99235534668,134.263854980469,132.581268310547,134.101333618164,4852185,107.504219055176
2019-05-01,134.369018554688,135.573608398438,134.005737304688,134.37858581543,3194170,107.72647857666
2019-05-02,134.321228027344,135.066925048828,133.279159545898,133.451248168945,3704304,106.98307800293
2019-05-03,133.556411743164,134.799240112305,133.489486694336,134.082214355469,2698575,107.488891601562
2019-05-06,132.217971801758,134.502868652344,131.835571289062,134.206497192383,2921792,107.588523864746
2019-05-07,133.03059387207,133.374755859375,130.200759887695,131.587005615234,4944233,105.488555908203
2019-05-08,131.711288452148,132.600387573242,131.099426269531,131.931167602539,3994569,105.76448059082
2019-05-09,128.957931518555,129.617584228516,127.179733276367,129.388137817383,4385564,104.957939147949
2019-05-10,128.948379516602,129.780120849609,126.596557617188,129.369018554688,4160570,104.942420959473
2019-05-13,127.418739318848,127.695983886719,125.20076751709,125.640533447266,5186068,101.917922973633
2019-05-14,126.022941589355,128.412994384766,125.889099121094,127.447418212891,3431298,103.383651733398
2019-05-15,126.759078979492,128.671127319336,126.548759460449,128.489486694336,2668346,104.228958129883
2019-05-16,128.814529418945,130.124282836914,128.718933105469,129.904403686523,3156096,105.376731872559
2019-05-17,128.757171630859,129.455062866211,128.049713134766,128.412994384766,2739579,104.166923522949
2019-05-20,127.657745361328,129.474182128906,127.084129333496,129.177825927734,3414667,104.787315368652
2019-05-21,130.133850097656,131.032501220703,129.818359375,130.449325561523,2618661,105.81876373291
2019-05-22,130.019119262695,130.736145019531,129.74186706543,130.353729248047,1934891,105.7412109375
2019-05-23,129.187377929688,129.187377929688,124.703636169434,126.567878723145,5589196,102.67017364502
2019-05-24,127.657745361328,128.346084594727,125.803062438965,126.462715148926,2715521,102.584861755371
2019-05-28,126.319313049316,126.806884765625,124.541107177734,124.722755432129,5134605,101.173446655273
2019-05-29,124.282981872559,124.550666809082,122.676864624023,123.986618041992,3848234,100.576286315918
2019-05-30,124.03441619873,124.254302978516,123.260040283203,123.871894836426,2868027,100.483222961426
2019-05-31,122.79158782959,122.79158782959,121.271507263184,121.40535736084,3702108,98.4824066162109
2019-06-03,121.510513305664,122.906311035156,121.472274780273,122.629066467285,4463177,99.4750747680664
2019-06-04,123.862335205078,126.902488708496,123.41300201416,126.854682922363,4093521,102.902824401855
2019-06-05,127.514343261719,127.734222412109,124.732315063477,125.707458496094,3306720,101.972229003906
2019-06-06,126.376670837402,126.816444396973,125.143402099609,126.40535736084,2403917,102.538345336914
2019-06-07,126.644355773926,128.79541015625,126.395790100098,127.447418212891,2670856,103.383651733398
2019-06-10,128.470367431641,129.397705078125,128.021026611328,128.814529418945,3045220,104.492637634277
2019-06-11,129.369018554688,130.458892822266,129.110900878906,129.971313476562,3564036,105.430992126465
2019-06-12,129.59846496582,129.961761474609,128.499038696289,128.938812255859,2358416,104.593452453613
2019-06-13,129.187377929688,130.277252197266,129.149139404297,129.789672851562,3091244,105.283653259277
2019-06-14,129.483749389648,129.904403686523,128.518157958984,129.206497192383,2294192,104.810600280762
2019-06-17,129.435943603516,130.047805786133,128.776290893555,129.015289306641,2295029,104.655487060547
2019-06-18,129.254302978516,131.156784057617,129.254302978516,130.382415771484,3048776,105.764495849609
2019-06-19,130.430206298828,132.275329589844,130.248565673828,131.051620483398,2491990,106.307334899902
2019-06-20,132.820266723633,133.403442382812,132.122375488281,132.743789672852,3212266,107.68000793457
2019-06-21,132.351821899414,133.403442382812,132.304016113281,133.078399658203,5531980,107.95142364502
2019-06-24,133.078399658203,133.986618041992,132.934997558594,133.221801757812,2286556,108.067749023438
2019-06-25,133.326965332031,133.412994384766,132.055450439453,132.275329589844,2930055,107.300010681152
2019-06-26,132.762908935547,133.537292480469,132.323135375977,132.428298950195,2389692,107.42407989502
2019-06-27,132.619506835938,133.17399597168,131.883361816406,132.428298950195,2248691,107.42407989502
2019-06-28,132.476104736328,133.021026611328,131.778198242188,131.835571289062,6436979,106.943260192871
2019-07-01,133.460800170898,135.267684936523,133.154876708984,133.728485107422,3533074,108.478775024414
2019-07-02,133.604202270508,134.254302978516,133.336517333984,134.05354309082,2520546,108.742454528809
2019-07-03,134.531555175781,135.58317565918,134.254302978516,135.315490722656,2019198,109.766128540039
2019-07-05,134.674957275391,135.267684936523,133.757171630859,135.162521362305,2232896,109.642028808594
2019-07-08,134.847030639648,135.076477050781,134.101333618164,134.388137817383,2505484,109.013862609863
2019-07-09,134.426391601562,134.789672851562,133.011474609375,133.202682495117,3519999,108.052238464355
2019-07-10,133.843215942383,135.669219970703,133.642440795898,134.292541503906,2629539,108.936294555664
2019-07-11,134.59846496582,135.353729248047,134.130020141602,135.028686523438,2231013,109.533470153809
2019-07-12,135.678771972656,136.634796142578,135.430206298828,136.462707519531,2914365,110.696739196777
2019-07-15,136.60612487793,137.198852539062,135.869979858398,137.017211914062,2477242,111.146530151367
2019-07-16,136.873809814453,137.705551147461,136.730407714844,137.217971801758,3634536,111.309387207031
2019-07-17,137.294448852539,137.476104736328,135.707458496094,136.778198242188,6343258,110.952659606934
2019-07-18,136.233276367188,143.699813842773,135.94645690918,143.049713134766,13276460,116.040046691895
2019-07-19,143.365203857422,144.913955688477,142.973236083984,143.097518920898,7626072,116.078826904297
2019-07-22,143.556411743164,145.25813293457,143.116638183594,143.154876708984,4280860,116.125328063965
2019-07-23,143.948379516602,144.091781616211,141.854690551758,143.766723632812,3914341,116.621681213379
2019-07-24,143.518157958984,144.789672851562,142.638626098633,143.43212890625,3088210,116.350227355957
2019-07-25,143.231353759766,143.996170043945,142.074569702148,143.776290893555,3244797,116.629402160645
2019-07-26,144.359466552734,144.751434326172,143.499038696289,144.703628540039,3037898,117.381652832031
2019-07-29,144.464630126953,144.818359375,143.709365844727,144.244735717773,2170973,117.009407043457
2019-07-30,143.403442382812,143.785858154297,142.657745361328,143.183563232422,2753804,116.14860534668
2019-07-31,143.116638183594,143.575531005859,139.952194213867,141.720840454102,3894153,114.962059020996
2019-08-01,142.351821899414,146.099426269531,141.96940612793,143.709365844727,6635824,116.575134277344
2019-08-02,142.476104736328,146.223709106445,139.187377929688,140.774383544922,8474378,114.194313049316
2019-08-05,138.604202270508,138.718933105469,133.03059387207,134.569793701172,7442185,109.161224365234
2019-08-06,135.783935546875,136.20458984375,133.183563232422,134.541107177734,5303952,109.137977600098
2019-08-07,132.638626098633,133.441680908203,130.411087036133,132.99235534668,6204767,107.881622314453
2019-08-08,132.361373901367,134.244735717773,131.701721191406,133.938812255859,5503111,109.929573059082
2019-08-09,133.145309448242,133.183563232422,129.397705078125,130.143402099609,5485852,106.814498901367
2019-08-12,129.694076538086,129.894836425781,127.323135375977,127.79158782959,4271759,104.884254455566
2019-08-13,127.915870666504,130.564056396484,126.96940612793,129.818359375,4730117,106.547706604004
2019-08-14,128.021026611328,128.260040283203,125.219886779785,125.478012084961,5349453,102.985412597656
2019-08-15,125.449333190918,126.548759460449,124.521987915039,126.118545532227,3910889,103.511108398438
2019-08-16,127.189292907715,128.671127319336,127.103248596191,127.877632141113,3150552,104.954895019531
2019-08-19,128.948379516602,130.334609985352,128.948379516602,129.101333618164,3310695,105.95923614502
2019-08-20,129.292541503906,129.330780029297,126.96940612793,127.151054382324,3157456,104.358551025391
2019-08-21,129.024856567383,129.961761474609,127.915870666504,128.346084594727,2934762,105.339363098145
2019-08-22,128.766723632812,129.713195800781,127.925430297852,128.412994384766,2818865,105.39429473877
2019-08-23,127.753349304199,128.35563659668,123.164436340332,123.871894836426,5040046,101.667190551758
2019-08-26,125.286804199219,125.525810241699,123.479927062988,124.273422241211,2964259,101.996734619141
2019-08-27,125.430206298828,125.908218383789,124.57935333252,125.401527404785,4945488,102.922637939453
2019-08-28,124.703636169434,127.045890808105,124.321220397949,126.921607971191,2838426,104.170234680176
2019-08-29,128.279159545898,129.722747802734,128.145309448242,128.948379516602,3108503,105.833679199219
2019-08-30,129.617584228516,130.086044311523,128.451248168945,129.569793701172,3096788,106.343727111816
2019-09-03,128.919692993164,128.967498779297,127.466537475586,128.202682495117,2957983,105.221664428711
2019-09-04,129.74186706543,130.430206298828,129.206497192383,130.325042724609,2351303,106.963584899902
2019-09-05,132.217971801758,135.468444824219,131.978973388672,134.770553588867,5242134,110.612205505371
2019-09-06,135.296371459961,135.305923461914,134.282989501953,134.388137817383,2695333,110.298347473145
2019-09-09,134.407272338867,136.730407714844,134.282989501953,136.328872680664,4421024,111.89119720459
2019-09-10,136.711288452148,139.063095092773,136.673034667969,138.671127319336,5208766,113.813583374023
2019-09-11,138.479919433594,138.738052368164,136.434036254883,137.284896850586,4047706,112.675849914551
2019-09-12,137.695983886719,137.705551147461,135.640533447266,137.304016113281,2620648,112.691551208496
2019-09-13,137.973236083984,138.288711547852,136.959854125977,137.351821899414,2308104,112.730751037598
2019-09-16,136.290634155273,137.323135375977,136.013381958008,136.214141845703,2017211,111.797019958496
2019-09-17,136.214141845703,136.214141845703,134.474182128906,135.94645690918,3068127,111.57731628418
2019-09-18,135.80305480957,136.042068481445,134.330780029297,135.965576171875,2074846,111.59302520752
2019-09-19,136.195022583008,138.652008056641,136.185470581055,136.682601928711,3232035,112.181510925293
2019-09-20,136.950286865234,137.504776000977,135.58317565918,135.640533447266,5432296,111.326232910156
2019-09-23,134.980880737305,135.965576171875,134.37858581543,135.822174072266,1901523,111.475311279297
2019-09-24,136.233276367188,136.60612487793,134.866149902344,135.449325561523,3380254,111.169319152832
2019-09-25,135.506698608398,137.313583374023,134.665390014648,136.864242553711,2642928,112.330619812012
2019-09-26,136.873809814453,137.552581787109,135.191207885742,137.237091064453,2416051,112.636611938477
2019-09-27,138.059280395508,138.709365844727,136.118545532227,136.940719604492,2465213,112.393356323242
2019-09-30,137.4091796875,140.124282836914,137.4091796875,139.024856567383,4171866,114.103904724121
2019-10-01,139.187377929688,140.869979858398,137.2275390625,137.342254638672,3096997,112.72290802002
2019-10-02,135.936904907227,136.013381958008,134.388137817383,135.458892822266,3494477,111.177139282227
2019-10-03,135.391967773438,135.822174072266,133.059280395508,135.774383544922,3063525,111.436096191406
2019-10-04,135.812622070312,136.768646240234,134.827911376953,136.701721191406,2524626,112.197204589844
2019-10-07,136.003829956055,136.424468994141,135.009567260742,135.066925048828,2538119,110.855453491211
2019-10-08,134.072662353516,134.292541503906,132.170166015625,132.294448852539,3373768,108.579978942871
2019-10-09,133.623321533203,134.158706665039,132.686416625977,133.527725219727,2741357,109.592155456543
2019-10-10,133.623321533203,135.544937133789,133.422561645508,134.923522949219,2713010,110.737747192383
2019-10-11,136.491394042969,138.145309448242,136.338424682617,136.481842041016,3134653,112.016746520996
2019-10-14,136.051620483398,136.166351318359,135.105163574219,135.793502807617,2415737,111.451797485352
2019-10-15,136.271514892578,137.399612426758,135.573608398438,136.711288452148,3164673,112.205047607422
2019-10-16,136.223709106445,136.663482666016,135.172088623047,135.860427856445,5577900,111.506706237793
2019-10-17,129.063095092773,130.019119262695,127.065010070801,128.35563659668,16484751,105.347198486328
2019-10-18,128.317398071289,128.575531005859,126.434036254883,128.193115234375,7507665,105.213813781738
2019-10-21,126.778205871582,127.246650695801,125.143402099609,126.749519348145,6596181,104.028991699219
2019-10-22,126.720840454102,128.154876708984,125.82218170166,128.068832397461,4353034,105.111793518066
2019-10-23,127.64818572998,128.652008056641,126.864242553711,128.470367431641,3777001,105.441352844238
2019-10-24,128.900573730469,129.130020141602,127.437858581543,128.17399597168,2718031,105.198112487793
2019-10-25,128.221801757812,129.952194213867,128.202682495117,129.483749389648,2697739,106.273094177246
2019-10-28,130.019119262695,130.62141418457,129.493301391602,129.990432739258,3374501,106.688934326172
2019-10-29,129.464630126953,129.608032226562,127.571701049805,127.934989929199,4352092,105.001953125
2019-10-30,127.944549560547,129.330780029297,127.342254638672,129.302108764648,2356638,106.124015808105
2019-10-31,129.168258666992,129.302108764648,127.370933532715,127.848945617676,3569057,104.931343078613
2019-11-01,128.585083007812,129.59846496582,128.193115234375,129.569793701172,3231931,106.343727111816
2019-11-04,130.248565673828,131.682601928711,130.238998413086,131.615676879883,3488828,108.022857666016
2019-11-05,131.739959716797,132.657745361328,131.577438354492,131.82600402832,3153690,108.195472717285
2019-11-06,131.931167602539,132.676864624023,131.500961303711,132.676864624023,4683256,108.893836975098
2019-11-07,131.806884765625,133.021026611328,131.529632568359,131.634796142578,4261195,109.314590454102
2019-11-08,131.529632568359,131.558319091797,130.172088623047,131.558319091797,2383206,109.251083374023
2019-11-11,131.166351318359,131.166351318359,129.063095092773,129.512420654297,2686128,107.552101135254
2019-11-12,129.894836425781,130.650100708008,129.082214355469,129.627151489258,3186639,107.64737701416
