"Fecha","BRK.B.Open","BRK.B.High","BRK.B.Low","BRK.B.Close","BRK.B.Volume","BRK.B.Adjusted"
2018-05-31,194.289993286133,194.289993286133,191.419998168945,191.529998779297,5787500,191.529998779297
2018-06-01,192.899993896484,193.380004882812,191.589996337891,192.229995727539,3817800,192.229995727539
2018-06-04,193,193.410003662109,191.25,191.300003051758,4444500,191.300003051758
2018-06-05,191.369995117188,191.399993896484,190.139999389648,190.770004272461,4325000,190.770004272461
2018-06-06,191.690002441406,194,191.570007324219,193.990005493164,4017500,193.990005493164
2018-06-07,194.660003662109,195.679992675781,193.75,195.570007324219,4340300,195.570007324219
2018-06-08,195.339996337891,196.399993896484,194.270004272461,196.009994506836,3757800,196.009994506836
2018-06-11,196.300003051758,196.740005493164,195.190002441406,195.330001831055,3465600,195.330001831055
2018-06-12,195.970001220703,195.990005493164,194.710006713867,195.270004272461,3047000,195.270004272461
2018-06-13,195.130004882812,196,194.259994506836,194.550003051758,3704900,194.550003051758
2018-06-14,194.919998168945,195,192.039993286133,192.5,4947200,192.5
2018-06-15,192.279998779297,192.5,190.520004272461,191.759994506836,7341000,191.759994506836
2018-06-18,190.639999389648,191.360000610352,189.910003662109,191.110000610352,3773800,191.110000610352
2018-06-19,190.050003051758,191.179992675781,189.350006103516,190.350006103516,4035300,190.350006103516
2018-06-20,190.470001220703,190.889999389648,189.199996948242,189.5,5234200,189.5
2018-06-21,189.050003051758,189.839996337891,187.970001220703,188.860000610352,4977900,188.860000610352
2018-06-22,190,190.479995727539,188.660003662109,188.910003662109,5268000,188.910003662109
2018-06-25,188.630004882812,188.830001831055,185.179992675781,186.729995727539,6062400,186.729995727539
2018-06-26,186.520004272461,187.619995117188,185.779998779297,186.440002441406,4324600,186.440002441406
2018-06-27,186.5,187.889999389648,184.75,184.910003662109,4451600,184.910003662109
2018-06-28,185.429992675781,187.940002441406,185.160003662109,187.089996337891,4218500,187.089996337891
2018-06-29,188.460006713867,189.279998779297,186.289993286133,186.649993896484,5185700,186.649993896484
2018-07-02,186.089996337891,188.100006103516,185.970001220703,187.830001831055,3521000,187.830001831055
2018-07-03,188.460006713867,188.729995727539,185.720001220703,186.020004272461,2031200,186.020004272461
2018-07-05,187.070007324219,187.630004882812,186.229995727539,187.5,3310200,187.5
2018-07-06,187.5,188.690002441406,186.520004272461,187.559997558594,2818800,187.559997558594
2018-07-09,188.110000610352,189.820007324219,187.820007324219,189.639999389648,3504700,189.639999389648
2018-07-10,189.75,190.619995117188,189.149993896484,189.899993896484,2685500,189.899993896484
2018-07-11,188.729995727539,190.639999389648,188.559997558594,189.910003662109,3343100,189.910003662109
2018-07-12,190.899993896484,190.990005493164,188.910003662109,189.960006713867,3040600,189.960006713867
2018-07-13,189.770004272461,191.289993286133,189.130004882812,190.960006713867,2693700,190.960006713867
2018-07-16,190.699996948242,192.229995727539,190.699996948242,192,2626700,192
2018-07-17,192,192.190002441406,190.270004272461,190.410003662109,3725000,190.410003662109
2018-07-18,195.5,201.399993896484,195.350006103516,200.440002441406,10469600,200.440002441406
2018-07-19,200.350006103516,200.960006713867,197.300003051758,197.490005493164,4670800,197.490005493164
2018-07-20,197,197.660003662109,196.460006713867,196.779998779297,4073900,196.779998779297
2018-07-23,196.25,198.869995117188,196.199996948242,197.850006103516,3587600,197.850006103516
2018-07-24,198.449996948242,199.960006713867,198.220001220703,198.460006713867,3346600,198.460006713867
2018-07-25,198.210006713867,198.210006713867,196.809997558594,197.610000610352,3743100,197.610000610352
2018-07-26,198.270004272461,198.990005493164,197.279998779297,197.460006713867,3766100,197.460006713867
2018-07-27,198,198.899993896484,197.179992675781,197.949996948242,3939400,197.949996948242
2018-07-30,197.800003051758,199.910003662109,197.800003051758,199.089996337891,3988300,199.089996337891
2018-07-31,199,199.539993286133,197.059997558594,197.869995117188,4911700,197.869995117188
2018-08-01,198.800003051758,199.699996948242,197.320007324219,197.850006103516,4004600,197.850006103516
2018-08-02,197.199996948242,198.759994506836,196.770004272461,198.059997558594,3269900,198.059997558594
2018-08-03,198.5,200.419998168945,198.119995117188,200.240005493164,5028000,200.240005493164
2018-08-06,204.889999389648,208.110000610352,204.619995117188,206.059997558594,6673100,206.059997558594
2018-08-07,207.5,209.940002441406,207.149993896484,208.720001220703,6160100,208.720001220703
2018-08-08,208.809997558594,209.710006713867,208.429992675781,208.940002441406,3869000,208.940002441406
2018-08-09,209,209.649993896484,208.720001220703,209.100006103516,4685700,209.100006103516
2018-08-10,207.300003051758,207.770004272461,205.589996337891,206.630004882812,4383100,206.630004882812
2018-08-13,206.630004882812,207.009994506836,205.039993286133,205.169998168945,3837900,205.169998168945
2018-08-14,205.300003051758,206.479995727539,204.899993896484,205.830001831055,2774500,205.830001831055
2018-08-15,205.009994506836,205.490005493164,203.570007324219,204.5,3547200,204.5
2018-08-16,205.389999389648,207.619995117188,204.600006103516,207.559997558594,3576500,207.559997558594
2018-08-17,207.570007324219,208.470001220703,206.919998168945,208.139999389648,2749900,208.139999389648
2018-08-20,208.429992675781,209.539993286133,207.830001831055,208.460006713867,2527300,208.460006713867
2018-08-21,208.809997558594,209.350006103516,208.100006103516,208.490005493164,2665300,208.490005493164
2018-08-22,207.630004882812,207.970001220703,206.960006713867,207.330001831055,2454600,207.330001831055
2018-08-23,207.580001831055,207.789993286133,206.660003662109,207.240005493164,2363000,207.240005493164
2018-08-24,207.75,208.160003662109,207.330001831055,207.979995727539,2415700,207.979995727539
2018-08-27,208.559997558594,210.75,208.520004272461,210.509994506836,3166700,210.509994506836
2018-08-28,210.880004882812,211.199996948242,210.009994506836,210.770004272461,2885200,210.770004272461
2018-08-29,211,211.320007324219,210.179992675781,211.270004272461,3176900,211.270004272461
2018-08-30,211.080001831055,211.300003051758,209.669998168945,209.75,4737900,209.75
2018-08-31,210,210.300003051758,208.100006103516,208.720001220703,4526200,208.720001220703
2018-09-04,209.210006713867,210.100006103516,208.039993286133,210.050003051758,2775800,210.050003051758
2018-09-05,209.809997558594,212.460006713867,209.490005493164,212.259994506836,3708900,212.259994506836
2018-09-06,211.600006103516,213.399993896484,211.570007324219,212.880004882812,3601800,212.880004882812
2018-09-07,212.5,214.470001220703,212.5,214.039993286133,4050100,214.039993286133
2018-09-10,215,216.270004272461,214.419998168945,215.110000610352,4137200,215.110000610352
2018-09-11,214.039993286133,215.869995117188,212.759994506836,215.100006103516,3601500,215.100006103516
2018-09-12,214.539993286133,215.429992675781,214.149993896484,214.589996337891,3463200,214.589996337891
2018-09-13,215.020004272461,215.419998168945,214.169998168945,214.889999389648,4071600,214.889999389648
2018-09-14,215.5,216.509994506836,215.300003051758,216.369995117188,3279000,216.369995117188
2018-09-17,216.990005493164,217.130004882812,215.729995727539,216.289993286133,3076900,216.289993286133
2018-09-18,216.300003051758,218.5,216.300003051758,218.300003051758,3576600,218.300003051758
2018-09-19,218.220001220703,221.320007324219,217.800003051758,220.949996948242,4288000,220.949996948242
2018-09-20,221.779998779297,223,221.300003051758,221.679992675781,5340200,221.679992675781
2018-09-21,222.130004882812,222.690002441406,220.130004882812,220.520004272461,13363200,220.520004272461
2018-09-24,220.479995727539,220.679992675781,217.910003662109,218.130004882812,4539500,218.130004882812
2018-09-25,218.429992675781,218.979995727539,217.410003662109,218.050003051758,3280300,218.050003051758
2018-09-26,218.050003051758,218.419998168945,215.770004272461,216.110000610352,4122100,216.110000610352
2018-09-27,216.740005493164,217.679992675781,215.229995727539,216.699996948242,3053500,216.699996948242
2018-09-28,216.380004882812,216.380004882812,213.860000610352,214.110000610352,4482500,214.110000610352
2018-10-01,215.919998168945,216.139999389648,213.940002441406,214.779998779297,2993000,214.779998779297
2018-10-02,214.429992675781,215.539993286133,214.039993286133,215.289993286133,2934800,215.289993286133
2018-10-03,215.75,217.779998779297,215.5,216.399993896484,3275100,216.399993896484
2018-10-04,216.429992675781,219,216.360000610352,218.970001220703,4428500,218.970001220703
2018-10-05,219.699996948242,220.399993896484,218.690002441406,219.460006713867,4075700,219.460006713867
2018-10-08,219.160003662109,222.759994506836,219.020004272461,222.059997558594,5641200,222.059997558594
2018-10-09,221.850006103516,223.940002441406,221.009994506836,223.759994506836,4516500,223.759994506836
2018-10-10,224,224.070007324219,212.539993286133,213.100006103516,7922100,213.100006103516
2018-10-11,209.899993896484,211.089996337891,203.279998779297,205.190002441406,8322700,205.190002441406
2018-10-12,210.039993286133,210.600006103516,204,206.800003051758,5734700,206.800003051758
2018-10-15,207.460006713867,207.460006713867,204.669998168945,205.029998779297,4541100,205.029998779297
2018-10-16,206.660003662109,210.779998779297,205.919998168945,209.830001831055,4776200,209.830001831055
2018-10-17,209.830001831055,211.669998168945,207.309997558594,210.520004272461,3807800,210.520004272461
2018-10-18,210,211.270004272461,207.320007324219,208.699996948242,3144900,208.699996948242
2018-10-19,208.490005493164,210.75,207.800003051758,209.830001831055,4814500,209.830001831055
2018-10-22,210.770004272461,210.770004272461,206.029998779297,206.190002441406,3252400,206.190002441406
2018-10-23,203.100006103516,205.25,201.880004882812,204,4705700,204
2018-10-24,202.770004272461,203.690002441406,199.570007324219,199.809997558594,4705900,199.809997558594
2018-10-25,200.729995727539,203.429992675781,200.139999389648,201.979995727539,4571900,201.979995727539
2018-10-26,199.009994506836,200.690002441406,197.289993286133,198.490005493164,6734600,198.490005493164
2018-10-29,201.229995727539,203.610000610352,197.929992675781,200.039993286133,4936400,200.039993286133
2018-10-30,199.649993896484,203.759994506836,198.699996948242,203.350006103516,6054300,203.350006103516
2018-10-31,205.210006713867,208.070007324219,204.5,205.279998779297,5663000,205.279998779297
2018-11-01,205.600006103516,206.279998779297,204.320007324219,205.860000610352,3895100,205.860000610352
2018-11-02,207.5,208.710006713867,203.389999389648,206.570007324219,5060000,206.570007324219
2018-11-05,213.509994506836,217.509994506836,212.960006713867,216.240005493164,7667600,216.240005493164
2018-11-06,216.75,218.740005493164,216.460006713867,218.509994506836,3879800,218.509994506836
2018-11-07,219.990005493164,221.550003051758,217.559997558594,221.240005493164,4741900,221.240005493164
2018-11-08,221.240005493164,223.520004272461,220.550003051758,222.419998168945,4166000,222.419998168945
2018-11-09,221.669998168945,221.990005493164,218.300003051758,219.630004882812,3971700,219.630004882812
2018-11-12,219.960006713867,220.190002441406,215,215.419998168945,3355200,215.419998168945
2018-11-13,215.610000610352,219.149993896484,215.179992675781,217.919998168945,4089600,217.919998168945
2018-11-14,219.5,220.720001220703,213.800003051758,216.029998779297,4409100,216.029998779297
2018-11-15,214.830001831055,217.570007324219,212.139999389648,217.380004882812,4258800,217.380004882812
2018-11-16,217,220.5,215.460006713867,218.410003662109,4347900,218.410003662109
2018-11-19,218.279998779297,218.729995727539,215.259994506836,217.940002441406,4321000,217.940002441406
2018-11-20,215.309997558594,215.990005493164,210.419998168945,210.710006713867,7680900,210.710006713867
2018-11-21,211.300003051758,213.740005493164,210.529998779297,210.860000610352,2840700,210.860000610352
2018-11-23,209.25,209.990005493164,207.029998779297,207.070007324219,2274000,207.070007324219
2018-11-26,209.300003051758,211,208.639999389648,210.630004882812,3973900,210.630004882812
2018-11-27,209.820007324219,212.839996337891,209.509994506836,212.529998779297,4050600,212.529998779297
2018-11-28,213,217.639999389648,212.440002441406,217.5,4013400,217.5
2018-11-29,215.850006103516,219.380004882812,215.800003051758,217.699996948242,3960900,217.699996948242
2018-11-30,217.229995727539,219.080001831055,216.929992675781,218.240005493164,5153200,218.240005493164
2018-12-03,221.979995727539,223.589996337891,218.949996948242,220.809997558594,5153200,220.809997558594
2018-12-04,220.130004882812,220.279998779297,209.710006713867,210.119995117188,7689800,210.119995117188
2018-12-06,207.050003051758,208.119995117188,202.919998168945,207.960006713867,8386700,207.960006713867
2018-12-07,208.139999389648,210.850006103516,203.570007324219,204.880004882812,5483500,204.880004882812
2018-12-10,204.100006103516,204.740005493164,198.490005493164,203.259994506836,5593700,203.259994506836
2018-12-11,206.119995117188,206.889999389648,200.509994506836,202.279998779297,4483700,202.279998779297
2018-12-12,205,205.589996337891,202.279998779297,202.479995727539,4164200,202.479995727539
2018-12-13,202,203.559997558594,201.509994506836,202.419998168945,4508000,202.419998168945
2018-12-14,200.960006713867,201.75,199.580001831055,200,4995200,200
2018-12-17,199.770004272461,202.199996948242,197.100006103516,197.919998168945,5991600,197.919998168945
2018-12-18,199.649993896484,200.339996337891,194.440002441406,196.520004272461,6593100,196.520004272461
2018-12-19,196.509994506836,201.309997558594,193.330001831055,195.169998168945,6278800,195.169998168945
2018-12-20,194.009994506836,195.369995117188,191.110000610352,193.580001831055,8976100,193.580001831055
2018-12-21,192.220001220703,197.800003051758,191.570007324219,192.100006103516,14907700,192.100006103516
2018-12-24,190.699996948242,191.639999389648,187.110000610352,187.759994506836,5020600,187.759994506836
2018-12-26,188.649993896484,197.929992675781,186.100006103516,197.570007324219,7158200,197.570007324219
2018-12-27,195.600006103516,200.119995117188,191.899993896484,200.119995117188,7386800,200.119995117188
2018-12-28,200.720001220703,204.740005493164,200.199996948242,202.080001831055,5420600,202.080001831055
2018-12-31,204.229995727539,205.009994506836,201,204.179992675781,5451900,204.179992675781
2019-01-02,201.729995727539,204.399993896484,201.149993896484,202.800003051758,4802100,202.800003051758
2019-01-03,199.970001220703,200.220001220703,191.039993286133,191.660003662109,8540600,191.660003662109
2019-01-04,194.850006103516,196.690002441406,193.880004882812,195.199996948242,6611200,195.199996948242
2019-01-07,196.389999389648,198.279998779297,195.369995117188,196.910003662109,5423000,196.910003662109
2019-01-08,198.990005493164,199.080001831055,194.660003662109,196.309997558594,4476800,196.309997558594
2019-01-09,197.300003051758,197.679992675781,194.949996948242,196.369995117188,3607500,196.369995117188
2019-01-10,195.509994506836,197.899993896484,194.960006713867,196.580001831055,3627700,196.580001831055
2019-01-11,195.660003662109,196.649993896484,194.5,196.289993286133,3535200,196.289993286133
2019-01-14,194.779998779297,196.440002441406,194.460006713867,195.779998779297,3954300,195.779998779297
2019-01-15,195.789993286133,197.25,195.199996948242,196.940002441406,3206700,196.940002441406
2019-01-16,197.639999389648,199.570007324219,197.240005493164,198.410003662109,5069600,198.410003662109
2019-01-17,197.699996948242,199.410003662109,196.460006713867,198.779998779297,4161000,198.779998779297
2019-01-18,200.699996948242,204.729995727539,200.240005493164,204.479995727539,5941200,204.479995727539
2019-01-22,203.520004272461,204.960006713867,199.139999389648,200.720001220703,5397700,200.720001220703
2019-01-23,200.720001220703,201.309997558594,198.5,201.149993896484,3705400,201.149993896484
2019-01-24,199.75,201.600006103516,199.75,201.020004272461,4074800,201.020004272461
2019-01-25,203.050003051758,204.740005493164,201.020004272461,202.75,3823300,202.75
2019-01-28,201.490005493164,201.75,199.809997558594,200.949996948242,3718000,200.949996948242
2019-01-29,200.919998168945,202.149993896484,200.5,202.050003051758,2815400,202.050003051758
2019-01-30,203.309997558594,207.589996337891,203.050003051758,205.960006713867,4519900,205.960006713867
2019-01-31,204.679992675781,208.009994506836,203.639999389648,205.539993286133,8676200,205.539993286133
2019-02-01,206.520004272461,209.300003051758,206.199996948242,209.190002441406,5992600,209.190002441406
2019-02-04,209.160003662109,209.399993896484,207.050003051758,208.520004272461,3730900,208.520004272461
2019-02-05,209.100006103516,209.160003662109,206.529998779297,207.820007324219,4243700,207.820007324219
2019-02-06,207.240005493164,207.240005493164,205.100006103516,206.009994506836,3708800,206.009994506836
2019-02-07,204.529998779297,204.990005493164,200.570007324219,201.729995727539,4908700,201.729995727539
2019-02-08,200.820007324219,201.199996948242,198.210006713867,200.919998168945,4666700,200.919998168945
2019-02-11,201.690002441406,203.330001831055,201.320007324219,203.050003051758,3600100,203.050003051758
2019-02-12,204.940002441406,206.669998168945,204.869995117188,206.149993896484,3517900,206.149993896484
2019-02-13,206.960006713867,208.080001831055,205.410003662109,205.800003051758,3326900,205.800003051758
2019-02-14,204.639999389648,204.639999389648,201.600006103516,202.779998779297,3627300,202.779998779297
2019-02-15,204.860000610352,205.789993286133,204.070007324219,205.289993286133,5044700,205.289993286133
2019-02-19,205.100006103516,206.320007324219,204.679992675781,205.690002441406,3204000,205.690002441406
2019-02-20,205.779998779297,206.919998168945,204.940002441406,206.160003662109,3309300,206.160003662109
2019-02-21,206.270004272461,206.860000610352,204.350006103516,205.330001831055,3661400,205.330001831055
2019-02-22,204.25,204.589996337891,199.919998168945,201.910003662109,5575000,201.910003662109
2019-02-25,201.699996948242,205,201.220001220703,202.309997558594,5146500,202.309997558594
2019-02-26,202.399993896484,202.649993896484,201.300003051758,201.899993896484,4892500,201.899993896484
2019-02-27,201.720001220703,202.300003051758,201.25,202.289993286133,4247200,202.289993286133
2019-02-28,202.679992675781,202.940002441406,201.110000610352,201.300003051758,3619000,201.300003051758
2019-03-01,203.149993896484,203.839996337891,201.839996337891,203.130004882812,3529400,203.130004882812
2019-03-04,203.089996337891,204.869995117188,200.580001831055,201.809997558594,4640300,201.809997558594
2019-03-05,201.759994506836,202,200.580001831055,201.470001220703,5268400,201.470001220703
2019-03-06,201.610000610352,202.300003051758,200.570007324219,200.669998168945,3216600,200.669998168945
2019-03-07,200.580001831055,200.580001831055,197.990005493164,199.300003051758,5105700,199.300003051758
2019-03-08,197.910003662109,198.940002441406,197.029998779297,198.699996948242,3755200,198.699996948242
2019-03-11,199.619995117188,202.300003051758,199.470001220703,202.089996337891,3999300,202.089996337891
2019-03-12,202.660003662109,203.729995727539,202.229995727539,202.5,3756100,202.5
2019-03-13,203,205.360000610352,202.660003662109,204.059997558594,3693600,204.059997558594
2019-03-14,203.259994506836,204.360000610352,202.679992675781,203.380004882812,3084200,203.380004882812
2019-03-15,204.080001831055,206.160003662109,203.860000610352,204.309997558594,7738700,204.309997558594
2019-03-18,204.669998168945,206.949996948242,204.669998168945,206.679992675781,3964600,206.679992675781
2019-03-19,207.75,207.75,204.559997558594,205.149993896484,3881500,205.149993896484
2019-03-20,205.429992675781,205.449996948242,202.979995727539,203.270004272461,4053100,203.270004272461
2019-03-21,202.919998168945,204.699996948242,201.910003662109,204.429992675781,4182300,204.429992675781
2019-03-22,203.279998779297,204.009994506836,200.059997558594,200.550003051758,5872400,200.550003051758
2019-03-25,200.830001831055,201.979995727539,198.199996948242,199.440002441406,4113100,199.440002441406
2019-03-26,200.830001831055,201.320007324219,198.699996948242,200.619995117188,3737800,200.619995117188
2019-03-27,200.720001220703,201.199996948242,198.229995727539,199.210006713867,3619200,199.210006713867
2019-03-28,199.399993896484,200.75,198.399993896484,200.660003662109,3233600,200.660003662109
2019-03-29,201.339996337891,201.699996948242,200.029998779297,200.889999389648,4619400,200.889999389648
2019-04-01,202.160003662109,205.300003051758,202,205,4671600,205
2019-04-02,204.910003662109,205.429992675781,203.589996337891,203.880004882812,2599500,203.880004882812
2019-04-03,205.460006713867,205.699996948242,202.899993896484,203.669998168945,2864500,203.669998168945
2019-04-04,203.259994506836,204.940002441406,202.789993286133,204.100006103516,2436500,204.100006103516
2019-04-05,204.119995117188,205.529998779297,203.100006103516,205.330001831055,3363500,205.330001831055
2019-04-08,205.139999389648,205.639999389648,203.970001220703,205.25,2624000,205.25
2019-04-09,204.839996337891,204.970001220703,203.589996337891,204.919998168945,2589700,204.919998168945
2019-04-10,205.119995117188,205.229995727539,203.600006103516,204.520004272461,2632200,204.520004272461
2019-04-11,204.759994506836,207.089996337891,204.270004272461,206.669998168945,2988300,206.669998168945
2019-04-12,208.080001831055,211.669998168945,207.580001831055,210.559997558594,4778900,210.559997558594
2019-04-15,210.520004272461,210.550003051758,207.759994506836,209.740005493164,2587500,209.740005493164
2019-04-16,210.149993896484,211.839996337891,210,211.800003051758,2644800,211.800003051758
2019-04-17,212.389999389648,212.490005493164,209.679992675781,210.369995117188,2883000,210.369995117188
2019-04-18,210.960006713867,211.429992675781,209.729995727539,209.990005493164,2590900,209.990005493164
2019-04-22,209.5,210.369995117188,208.880004882812,209.490005493164,1929100,209.490005493164
2019-04-23,209.5,211.880004882812,208.889999389648,211.610000610352,3475400,211.610000610352
2019-04-24,211.550003051758,212.020004272461,210.229995727539,210.570007324219,3208500,210.570007324219
2019-04-25,209.619995117188,212.669998168945,209.339996337891,211.949996948242,3152100,211.949996948242
2019-04-26,211.850006103516,214.220001220703,211.809997558594,214.220001220703,3155400,214.220001220703
2019-04-29,214.919998168945,217.220001220703,214.600006103516,216.580001831055,3467600,216.580001831055
2019-04-30,217.320007324219,217.320007324219,214.699996948242,216.710006713867,3611100,216.710006713867
2019-05-01,217.220001220703,218.789993286133,216.490005493164,216.710006713867,3769200,216.710006713867
2019-05-02,217.190002441406,217.699996948242,215.169998168945,215.929992675781,2646700,215.929992675781
2019-05-03,217.139999389648,219.160003662109,216.869995117188,218.600006103516,3382600,218.600006103516
2019-05-06,214.690002441406,215.509994506836,211.539993286133,213.160003662109,5657200,213.160003662109
2019-05-07,211.339996337891,211.600006103516,207.410003662109,209.429992675781,5266700,209.429992675781
2019-05-08,208.259994506836,211.720001220703,207.600006103516,209.289993286133,3838200,209.289993286133
2019-05-09,207.339996337891,208.919998168945,204.389999389648,208.559997558594,4251300,208.559997558594
2019-05-10,207.889999389648,209.289993286133,204.309997558594,209.020004272461,4075700,209.020004272461
2019-05-13,204.960006713867,205.910003662109,204.300003051758,205.009994506836,5185800,205.009994506836
2019-05-14,205.669998168945,206.820007324219,203.449996948242,203.690002441406,4005200,203.690002441406
2019-05-15,202.789993286133,204.130004882812,201.389999389648,202.979995727539,4024300,202.979995727539
2019-05-16,203.899993896484,206.660003662109,203.899993896484,204.630004882812,3074000,204.630004882812
2019-05-17,203,205.460006713867,202.449996948242,203.270004272461,4614600,203.270004272461
2019-05-20,202.639999389648,203.179992675781,201.75,202.729995727539,2645300,202.729995727539
2019-05-21,203.160003662109,203.990005493164,202.5,203.360000610352,2664400,203.360000610352
2019-05-22,202.720001220703,203.490005493164,201.699996948242,202.600006103516,2775700,202.600006103516
2019-05-23,200.800003051758,202.179992675781,199.320007324219,201.300003051758,4737400,201.300003051758
2019-05-24,202.119995117188,202.119995117188,200.789993286133,201.690002441406,3314300,201.690002441406
2019-05-28,202.050003051758,202.410003662109,199.520004272461,199.699996948242,6914900,199.699996948242
2019-05-29,198.949996948242,199.490005493164,197.339996337891,198.520004272461,4625700,198.520004272461
2019-05-30,199.059997558594,200.210006713867,198.759994506836,199.740005493164,3646300,199.740005493164
2019-05-31,198.320007324219,198.830001831055,197.080001831055,197.419998168945,3685200,197.419998168945
2019-06-03,197.619995117188,198.919998168945,196.889999389648,198.559997558594,3979000,198.559997558594
2019-06-04,200.630004882812,201.649993896484,199.570007324219,201.589996337891,4112600,201.589996337891
2019-06-05,202.380004882812,203.350006103516,200.910003662109,203.300003051758,3210600,203.300003051758
2019-06-06,202.899993896484,205.389999389648,202.539993286133,204.770004272461,3005200,204.770004272461
2019-06-07,204.949996948242,206.539993286133,204.800003051758,205.809997558594,2672700,205.809997558594
2019-06-10,207.119995117188,208.080001831055,206.460006713867,207.160003662109,2865500,207.160003662109
2019-06-11,208.5,208.990005493164,206,206.630004882812,2545700,206.630004882812
2019-06-12,206.199996948242,206.600006103516,203.919998168945,204.570007324219,2835900,204.570007324219
2019-06-13,204.460006713867,205.759994506836,204.300003051758,204.990005493164,2257600,204.990005493164
2019-06-14,204.869995117188,205.850006103516,203.850006103516,205.160003662109,2512400,205.160003662109
2019-06-17,205.850006103516,205.850006103516,203.160003662109,203.479995727539,2820000,203.479995727539
2019-06-18,204.470001220703,206.460006713867,203.979995727539,206.009994506836,3670700,206.009994506836
2019-06-19,206.360000610352,208.309997558594,206.139999389648,206.75,3320600,206.75
2019-06-20,208.509994506836,208.75,206.039993286133,208.039993286133,3836900,208.039993286133
2019-06-21,208.429992675781,208.720001220703,206.029998779297,206.210006713867,5994400,206.210006713867
2019-06-24,206.389999389648,207.589996337891,205.960006713867,206.850006103516,3164000,206.850006103516
2019-06-25,207.410003662109,208.479995727539,206.800003051758,208.070007324219,3727400,208.070007324219
2019-06-26,208.279998779297,210,208.210006713867,208.509994506836,3937800,208.509994506836
2019-06-27,208.970001220703,212.539993286133,208.809997558594,212.020004272461,4182500,212.020004272461
2019-06-28,213,213.330001831055,211.320007324219,213.169998168945,7472400,213.169998168945
2019-07-01,214.25,215.210006713867,213.210006713867,214.619995117188,3462600,214.619995117188
2019-07-02,214.380004882812,215.589996337891,213.399993896484,214.539993286133,3054400,214.539993286133
2019-07-03,215,215.25,212.660003662109,215.160003662109,2489100,215.160003662109
2019-07-05,215.130004882812,215.770004272461,213.899993896484,215.25,3324200,215.25
2019-07-08,214,215.800003051758,213.910003662109,215.130004882812,2978400,215.130004882812
2019-07-09,213.020004272461,214.919998168945,212.970001220703,214.75,2687000,214.75
2019-07-10,215.210006713867,216.580001831055,213.770004272461,214.029998779297,3705000,214.029998779297
2019-07-11,214.309997558594,214.550003051758,212.979995727539,213.169998168945,3119600,213.169998168945
2019-07-12,213.199996948242,214.190002441406,212.509994506836,214.100006103516,2360500,214.100006103516
2019-07-15,214.440002441406,214.440002441406,212.820007324219,213.539993286133,2715300,213.539993286133
2019-07-16,214.289993286133,215.039993286133,212.779998779297,212.880004882812,2709300,212.880004882812
2019-07-17,212.520004272461,212.960006713867,207.410003662109,207.449996948242,4324400,207.449996948242
2019-07-18,207.520004272461,209.089996337891,207.119995117188,207.979995727539,3610600,207.979995727539
2019-07-19,208.110000610352,208.25,205.649993896484,205.970001220703,3513100,205.970001220703
2019-07-22,205.339996337891,206.160003662109,204.360000610352,204.839996337891,3083900,204.839996337891
2019-07-23,205.509994506836,206.630004882812,204.919998168945,206.460006713867,2846200,206.460006713867
2019-07-24,205.740005493164,208.009994506836,205.630004882812,207.970001220703,3105200,207.970001220703
2019-07-25,208.369995117188,208.369995117188,206.529998779297,207.899993896484,3022200,207.899993896484
2019-07-26,207.820007324219,210.029998779297,206.75,209.899993896484,3654600,209.899993896484
2019-07-29,210,210,208.419998168945,208.610000610352,2834100,208.610000610352
2019-07-30,207.889999389648,208.360000610352,206.860000610352,207.809997558594,1977500,207.809997558594
2019-07-31,207.800003051758,209.5,205.300003051758,205.429992675781,4631800,205.429992675781
2019-08-01,205.630004882812,206.979995727539,201.490005493164,201.710006713867,4823100,201.710006713867
2019-08-02,201.789993286133,204.429992675781,199.419998168945,202.669998168945,5695300,202.669998168945
2019-08-05,199.899993896484,201.100006103516,197.160003662109,197.729995727539,7606200,197.729995727539
2019-08-06,199.610000610352,200.929992675781,197.899993896484,200.550003051758,5500500,200.550003051758
2019-08-07,198.559997558594,199.300003051758,195.399993896484,198.210006713867,5325600,198.210006713867
2019-08-08,199.929992675781,200.869995117188,198.119995117188,200.520004272461,4143400,200.520004272461
2019-08-09,200.190002441406,200.550003051758,197.669998168945,199.050003051758,4334400,199.050003051758
2019-08-12,197.610000610352,199.470001220703,196.910003662109,197.179992675781,2538800,197.179992675781
2019-08-13,197.460006713867,201,196.5,198.779998779297,3913600,198.779998779297
2019-08-14,195.779998779297,197.25,195.610000610352,195.809997558594,5838200,195.809997558594
2019-08-15,197.080001831055,199.039993286133,196.380004882812,198.309997558594,4642900,198.309997558594
2019-08-16,200.5,200.880004882812,198.550003051758,199.720001220703,4786200,199.720001220703
2019-08-19,202.720001220703,203.100006103516,200.380004882812,200.940002441406,4216500,200.940002441406
2019-08-20,200.270004272461,200.289993286133,198.020004272461,198.149993896484,4043000,198.149993896484
2019-08-21,199.009994506836,199.770004272461,198.710006713867,199.240005493164,3531800,199.240005493164
2019-08-22,199.800003051758,201.869995117188,199.800003051758,201.009994506836,3214300,201.009994506836
2019-08-23,200.190002441406,200.919998168945,195.960006713867,197.160003662109,5946700,197.160003662109
2019-08-26,198.699996948242,200.199996948242,197.440002441406,200.199996948242,3094900,200.199996948242
2019-08-27,200.759994506836,201.300003051758,198.039993286133,198.350006103516,3069000,198.350006103516
